	C1	C2	C3	C4	C5	P1	P2	P3	P4	P5
ABCA8	6.424418265945785	5.871350840634026	5.888499735514123	6.129901182365074	5.94345253855882	6.912410353808268	6.578938713093386	7.568260168801403	7.97470137939814	7.406417619823614
ABCA9	3.8509993947164736	4.6415460290875235	3.2809563138310565	3.349082146391089	3.636914580355878	4.192983169973992	4.819157223674968	4.9259994185562235	4.477029653013065	3.4222330006830477
ABCB1	2.0840642647884744	1.3219280948873624	4.8875252707415875	2.4222330006830477	3.1811025507537978	2.9011082430145123	2.257010618206024	2.1043366598147357	2.070389327891398	1.5360529002402097
ABCB10	3.674686619927999	4.159467729266766	3.729008870337863	4.026800059343715	4.006298023900369	3.8196681834964554	3.7037651787934096	4.159467729266766	4.081510068120917	3.6380738371807184
ABCB11	0.27500704749986976	0.45417589318580215	0.3895668117627256	0.29865831556451516	0.35614381022527536	1.01435529297707	0.9486008474933558	0.5459683691052925	1.1763227726404628	0.13750352374993502
ABCB4	0.27500704749986976	0.765534746362977	0.13750352374993502	0.3785116232537299	0.5360529002402097	0.3334237337251918	0.25096157353321874	0.5655971758542251	0.0	0.08406426478847456
ABCB5	1.4222330006830475	0.765534746362977	0.8639384504239714	0.903038270112912	1.5058909297299572	0.9107326619029126	1.1826922975161902	1.5801454844233804	0.7570232465074596	0.46466826700344427
ABCB6	5.114367024952	5.059614856297222	4.935931139752267	4.649040565634448	4.8938475581329195	4.2935176304174245	4.199279721336625	4.101818134227409	4.43095427138573	4.896271848807375
ABCB7	4.4495613746132365	4.609991295212678	4.989593184938768	4.584962500721156	4.270528942380718	4.531069492725954	4.390942772802543	4.330558400030802	4.638073837180719	4.324810603420484
ABCB8	6.287620044112067	5.717813489718049	5.239932613485236	5.65792577227638	5.97865326490861	5.43596189543763	5.216454865144756	5.872582544833223	5.472487771462744	6.256821968968633
ABCB9	1.7949356628035362	2.137503523749935	1.8032270364349277	1.5008020530571577	1.4750848829487828	1.3045110418099528	1.1699250014423124	1.6825732973475784	1.5058909297299572	1.4436066514756145
ABCC1	6.352264173258321	6.090218301653319	6.118110505607367	5.919101679559393	6.185866545311334	6.542567607764219	6.737145919776202	6.521835962545389	6.070818637533277	5.2265085298086795
ABCC10	4.491853096329675	4.362469888750209	3.886550147324343	3.9791107550157854	3.996388746447621	4.580748491763774	4.216454865144756	4.838447592548458	4.1026581313637385	4.247927513443585
ABCC11	0.18903382439001715	0.21412480535284734	0.27500704749986976	0.12432813500220177	0.27500704749986976	0.25096157353321874	0.2630344058337938	0.25096157353321874	0.3103401206121505	0.3103401206121505
ABCC12	0.056583528366367514	0.0	0.0	0.0	0.02856915219677092	0.0	0.02856915219677092	0.18903382439001715	0.0	0.0
ABCC13	0.0	0.8479969065549501	0.0	0.0	0.21412480535284734	0.0	0.16349873228287956	0.12432813500220177	0.0	0.0
ABCC2	0.6040713236688608	0.765534746362977	1.5260688116675876	1.1176950426697545	0.9486008474933558	0.9560566524124029	0.918386234446348	1.2141248053528475	0.7907720378619999	0.02856915219677092
ABCC3	6.629648044187436	5.964398632203184	6.728192635498048	6.107478646626618	6.184677020680892	7.555279338296046	7.44733123269238	7.130416117959965	6.197904697025821	5.580748491763774
ABCC4	8.133964173062875	8.381153565646901	7.551746707345355	8.477070141192142	8.444435167573094	7.190417325459974	7.983620697086662	8.219797746833217	8.151219542380941	8.214027637813434
ABCC5	4.964398632203184	4.7865963618908065	4.842978831788326	4.3125199674749455	4.539779191698494	4.937344392150233	5.088311235888661	4.951401291674311	4.61706334388818	3.9457949567400608
ABCC6	1.5260688116675876	1.5753123306874368	0.8639384504239714	1.3950627995175775	1.9671686075326276	1.8678964639926547	1.6182386555954547	1.7484612330040354	0.8237493603082727	1.3103401206121505
ABCC6P1	0.02856915219677092	0.0	0.0	0.0	0.0	0.0	0.16349873228287956	0.22650852980867975	0.0	0.0
ABCC6P2	0.27500704749986976	0.21412480535284734	0.27500704749986976	0.0	0.25096157353321874	0.3334237337251918	0.2016338611696504	0.0	0.15055967657538138	0.0
ABCC8	0.34482849699744117	0.0	0.056583528366367514	0.08406426478847456	0.014355292977070054	0.0	0.0	0.12432813500220177	0.0	0.0
ABCC9	8.015638060470122	7.645802514606062	7.6698771604890945	7.703349915166396	8.132731056388872	7.988230223060457	8.626439136697316	8.45561490857837	7.908572758751745	6.736198958770172
ABCD1	5.840966704487421	5.056149961108142	4.768184324776926	5.496654082593496	5.669593751188333	5.197708157955851	4.926473911256073	5.638942668908808	5.116863757690899	5.576522137920503
ABCD2	0.056583528366367514	1.0496307677246008	0.45417589318580215	0.765534746362977	0.8875252707415875	0.925999418556223	0.8639384504239714	0.6870606883398922	0.5160151470036647	0.3103401206121505
ABCD3	6.409560654982776	7.0802312720192635	7.431288654291593	7.317774372804099	7.010779838753242	7.044940491279731	6.73674015545321	6.989139007368233	6.695158678475356	6.842098871382338
ABCD4	3.6870606883398924	3.7246502717329673	3.4369613378336026	2.899175630480513	3.212569338850806	4.130930869826448	3.948600847493356	3.9136075118230993	4.008092420948722	3.93451650158608
ABCE1	6.0457050645108	6.61706334388818	6.7953253872778046	6.676944359106912	6.844862655830818	6.571676809970931	6.489607156748714	6.4584476274379226	6.681308699714331	5.92148393743373
ABCF1	5.636334602442182	5.024585638278273	5.4672794804599825	5.131754090984813	5.346247774082776	5.533563348214512	5.994579724215747	5.527007760637202	5.270902649167133	5.012121672712217
ABCF2	5.7535510546006545	5.88508622529017	6.099926350556032	5.997744026059632	6.249824548616183	6.070389327891398	5.813011548605618	6.1001366712854495	5.995710628907104	5.546585829008101
ABCF3	4.710944154575872	4.703211467391146	4.646738698307846	4.0232553523003025	4.20945336562895	4.476381687567235	4.6865005271832185	4.547203024756931	4.436961337833602	4.569855608330948
ABCG1	2.060047383669939	2.263034405833794	1.7355221772965375	1.298658315564515	2.3476656563009706	1.6182386555954547	1.1699250014423124	2.3362833878644325	1.1763227726404628	2.568032104771279
ABCG2	0.18903382439001715	0.8073549220576041	0.8318772411916731	0.6780719051126377	0.48542682717024166	0.8953026213333066	0.8953026213333066	1.280956313831056	1.3840498067951599	0.35614381022527536
ABCG4	0.44360665147561457	0.0	0.36737106564852945	0.0	0.21412480535284734	1.4489009511451278	0.6229303509201767	0.48542682717024166	0.25096157353321874	0.0
ABCG5	0.0	0.15055967657538138	0.0	0.09761079662642233	0.056583528366367514	0.22650852980867975	0.29865831556451516	0.21412480535284734	0.0	0.44360665147561457
ABCG8	0.44360665147561457	0.0	0.36737106564852945	0.014355292977070054	0.0	0.3334237337251918	0.28688114778816154	0.070389327891398	0.25096157353321874	0.11103131238874395
ABHD1	0.36737106564852945	0.34482849699744117	0.0	0.7907720378619999	0.36737106564852945	0.47508488294878287	0.43295940727610627	0.45417589318580215	0.25096157353321874	0.21412480535284734
ABHD10	3.633431210355632	5.825022364044702	5.249066033855867	4.200849574637213	5.200457271428572	4.3729520979118295	4.704318677760832	4.352617298958503	4.281698250098829	3.7059779016825223
ABHD11	5.177917792195843	5.155830171556525	4.451540833017832	5.256255873202732	5.62760683812965	4.86195536414487	4.693208148910016	5.187055089968057	4.6293566200796095	5.23035674505615
ABHD11-AS1	0.7484612330040358	0.34482849699744117	0.47508488294878287	0.5459683691052925	1.0285691521967708	0.25096157353321874	0.43295940727610627	0.13750352374993502	0.765534746362977	1.0285691521967708
ABHD12	6.9821950244595365	6.512858954449976	6.38543103719352	6.369989862956622	6.35878304818473	6.518220380599588	5.88508622529017	6.154210530588339	6.273515889702116	7.070174625154059
ABHD12B	1.4168397419128291	0.8953026213333066	1.5945485495503542	0.5160151470036647	0.6135316529179271	0.25096157353321874	0.8237493603082727	1.1826922975161902	0.8479969065549501	0.2630344058337938
ABHD13	3.845991770664573	4.165911938935689	4.595742339474399	4.1906148602094975	4.134220939760634	4.282439805006387	4.228049047884462	4.234194722953812	4.636334602442182	3.8063240573900288
ABHD14A	2.1634987322828794	2.611172380044005	1.9745293124838819	2.5459683691052923	2.6205864104518777	2.2234225499349374	2.4515408330178317	2.263034405833794	2.1342209397606338	2.4776773275653072
ABHD14A-ACY1	0.056583528366367514	0.070389327891398	0.32192809488736235	0.2630344058337938	0.08406426478847456	0.0	0.0	0.32192809488736235	0.070389327891398	0.0
ABHD14B	3.37851162325373	3.903038270112912	3.298658315564515	3.438292851579147	3.7441610955704103	3.5058909297299574	3.6076262208454875	3.734438666137167	3.33771109212829	3.454175893185802
ABHD15	3.408711861029429	3.5777309314900805	3.3603642765434705	3.277984747299765	3.187451054027326	3.1160319934471103	3.203201156316611	3.611172380044005	3.189033824390017	2.9126498648972037
ABHD16A	4.94251450533924	4.966707314150316	4.980025300238734	4.71259578044703	5.5915597458278015	5.189429245809757	4.704318677760832	5.5804470195986635	5.151371776253954	5.463360885816658
ABHD16B	3.1906148602094975	2.0531113364595623	2.18269229751619	1.8114710305298358	2.833902076669163	2.063502942306158	2.2898344651775093	2.526068811667588	2.176322772640463	1.859969548221026
ABHD2	6.819412726206565	7.1892315486472835	6.584962500721156	7.262752601937812	7.3973751544161	6.764871590736091	6.70473366267406	7.423746229114772	6.5858639034626885	6.621465834460144
ABHD3	2.3103401206121505	2.9011082430145123	2.8278190246173196	2.7420062108667365	2.403267722339301	2.4905701304462013	2.3645724322958563	2.3103401206121505	2.7092906357233577	2.414135532984451
ABHD4	5.4276061727819	5.107269393592545	4.148120631123964	5.128458384146928	4.683134985126093	4.4154882710497	4.4561490346479955	4.682573297347578	4.746850183098051	4.870857864363762
ABHD5	7.009100789363788	7.649974651158105	7.332797428075725	7.8151911371734935	7.854245054220128	6.898329297727457	7.061020096398701	7.580070090781133	6.886793989975289	6.600656307826301
ABHD6	5.808642467918064	5.7227392362967135	5.021035479511363	5.702380501615525	5.824767853143294	4.823239844131022	5.0430819818956625	5.419538891513785	4.984133594540979	5.788685710613533
ABHD8	3.727920454563199	3.4449320489421824	2.9164766444377164	3.033863451866284	3.3248106034204836	2.8933622107638715	3.130930869826449	3.4581194811745064	2.9818526532897405	3.685940148445977
ABI1	5.573798643589297	5.819668183496455	5.717539343391165	6.065658470931991	5.897724470216444	5.803485375595953	5.567119487951671	5.916237767867771	6.206135253404591	6.223422549934937
ABI2	7.049848549450561	6.626001004880144	6.828580810276605	6.852498298789891	6.989025440631378	7.017587912153453	7.300764373248062	7.095713484251265	7.177519202597814	6.505573400282018
ABI3	0.18903382439001715	1.8237493603082728	0.6599245584023783	1.0426443374084937	0.918386234446348	0.6135316529179271	1.0565835283663676	1.4854268271702418	0.5753123306874368	1.4222330006830475
ABI3BP	1.570462931026041	1.5058909297299572	1.9745293124838819	1.6276068381296498	1.765534746362977	1.8399595874895318	2.411426245726465	2.2265085298086795	2.032100843167024	1.516015147003665
ABL1	6.382321407114501	6.1083153553877185	5.68901954137795	5.788946666577145	6.242983516109694	6.37695017094954	6.403778983950306	6.478324711485028	6.119148639811254	5.628481994383899
ABL2	8.962230882382508	7.744228383881837	9.419180701378895	8.742915695390115	9.901379809140659	9.108524456778168	8.828295187790427	9.328607614947044	8.542799732680795	7.5060496682503235
ABLIM1	5.167919865551935	4.671859468247477	5.072963271555224	5.0802312720192635	5.017031080527841	6.434795003550544	5.241840183564671	5.927896453728821	6.77162151792327	5.052676724303575
ABLIM2	2.1076878693143737	1.1043366598147355	0.34482849699744117	1.0772429989324606	0.879705766282288	0.7907720378619999	1.15704371014558	1.2265085298086797	1.1699250014423124	1.1763227726404628
ABLIM3	0.15055967657538138	1.550900664647523	1.6825732973475784	0.9708536543404835	1.0071955014042038	2.37016428054021	1.4005379295837286	1.5897634869849773	0.46466826700344427	0.5655971758542251
ABO	3.787641414483326	3.2839217723076173	4.303780748177103	2.7990873060740036	4.5915597458278015	4.510329019490572	5.203592714207708	3.1009776477248208	4.222650022451478	3.3757345385831563
ABP1	0.0	0.0	0.0	0.0	0.0	0.0	0.48542682717024166	0.21412480535284734	0.070389327891398	0.11103131238874395
ABR	5.868637384170314	5.785027362235466	5.053545817727984	5.290940402403678	5.4376272483189485	5.930264245235024	6.008092420948722	6.058749412335524	6.050719347751264	5.649328040984784
ABRA	1.6644828403646825	0.9927684307689242	0.7990873060740036	0.7398481026993274	1.1110313123887439	0.7311832415722002	1.0772429989324606	1.6825732973475784	1.4276061727818994	1.4854268271702418
ABT1	3.771885578515366	4.0539801681876515	4.349789870241872	3.886550147324343	4.3603642765434705	4.37016428054021	3.8972404255747994	4.133399125417198	4.223422549934937	4.207892851641333
ABTB1	2.6484654430273142	3.84197311892718	2.229587922740652	1.6915341649192002	2.956056652412403	2.8439838440483265	2.9945797242157473	3.423578170981797	2.6712933724815757	2.2839217723076173
ABTB2	5.7998644108818525	4.954196310386875	5.342341397431548	5.465648025982281	5.665051614289214	6.12474169241965	5.903038270112912	6.071247819461442	4.748461233004035	4.4046306842176115
ACAA1	5.219555769166913	4.817111572795697	5.236492618381302	4.707082991771706	4.96254902292306	5.061344188288391	4.999098033705607	5.2509615735332185	4.476381687567235	4.511594541537413
ACAA2	6.109987318536913	6.277984747299765	6.529820946528695	6.222650022451478	6.551977360180863	6.284662185483165	5.851998837112446	6.516015147003665	6.4202128906107845	6.062423969074437
ACACA	7.298933193157209	7.673061684718365	7.380157991538161	7.575387973368848	7.771951586112243	7.669452025657408	7.419960177847889	7.435461914479276	7.1646052864249	6.628481994383899
ACACB	4.469885976274464	4.216454865144756	3.00539998774259	4.004501392234941	3.9439213265534856	3.713695814843359	4.2539892662307865	4.234194722953812	4.219555769166913	4.3377110921282895
ACAD10	4.498250867527825	4.377123749129487	4.12267271882414	4.112700132749362	4.227278994468321	4.625270489374693	4.687060688339892	4.6415460290875235	4.444269502413482	4.067810783789621
ACAD11	2.763411574470007	2.4222330006830477	2.4620523187964327	2.771885578515366	2.7463127664254587	2.933572638261024	3.0303360783709588	2.7355221772965375	2.0565835283663674	1.859969548221026
ACAD8	3.76659516172927	3.7644735509926663	3.904002316283692	3.974529312483882	3.5801454844233804	3.849999259466098	3.752748591407134	3.9020735793107426	3.788685710613534	4.067810783789621
ACAD9	5.354381632113322	5.033863451866284	5.191799501065075	5.1026581313637385	5.236109889889632	5.251340382788616	5.098453246309274	5.413458688007979	4.996840647795369	4.898208352508718
ACADL	0.15055967657538138	0.0	0.0	0.0	0.014355292977070054	0.0	0.22650852980867975	0.13750352374993502	0.34482849699744117	0.0
ACADM	4.4963345134171115	4.803227036434928	5.3348542693316325	4.73226919950145	4.647314509547136	4.872336288104642	4.792334805706692	4.587364990936461	4.963474123974886	4.701549056943071
ACADS	3.9597701552114675	3.881664619320345	3.605257262939004	3.363171077119244	4.2024177215751815	3.6229303509201767	2.5921580021253603	4.2141248053528475	3.788685710613534	4.442943495848728
ACADSB	4.630521963471638	4.882643049361842	4.674686619927999	4.819157223674968	4.882153917287012	4.596935142387232	4.914564523493939	4.821710215034674	4.823749360308272	4.674121632632394
ACADVL	8.588414823644175	8.538421762496878	8.332707933640606	8.334228584535962	8.60336671069227	8.643892256699912	8.296962078806319	8.625197417475526	8.452900136929989	8.863535856577103
ACAN	8.152234131572087	4.560103513464738	6.711219556894335	6.802839440935111	7.283736609624839	7.996219246941947	7.0855521272092945	7.971486074915688	7.7477230584432055	7.634738459915802
ACAP1	1.570462931026041	3.102658131363739	1.5109619192773793	2.0461417816447205	2.3533232911628965	1.6276068381296498	1.1375035237499351	2.5801454844233804	0.9927684307689242	2.060047383669939
ACAP2	5.261154672615571	6.48767927890162	5.502394256111261	5.985955754607509	5.833143096358337	5.653633311386255	5.773996325111173	6.059831136192821	5.724923070266613	5.566206293465506
ACAP3	3.8589756142920195	3.521050736900963	3.5298209465286954	2.6599245584023783	3.3476656563009706	4.049630767724601	3.584962500721156	3.927896453728821	3.430285272977781	3.3533232911628965
ACAT1	5.6117625600648715	5.769507291436245	6.124534928529523	5.92955431573285	5.678071905112637	5.9581466737627204	5.604960869503778	5.69292928642903	5.849999259466098	5.861707286585856
ACAT2	5.4963345134171115	7.374257035174093	6.814422246566793	7.0083165637349865	7.183288001209558	5.47800105583793	5.258895755075436	6.003152448666922	5.236109889889632	6.139346700289664
ACBD3	5.7034883496568245	5.891662207993943	6.235535606710462	5.866413481123453	6.015024705273152	5.799087306074004	5.81326814176608	5.7366048753142485	5.846493315964563	5.2433644256936605
ACBD4	2.424922088210688	2.3923174227787602	2.2234225499349374	1.8237493603082728	2.4620523187964327	2.4168397419128294	2.711494906650088	2.599317793698226	2.2720231890610485	2.6622054996536164
ACBD5	4.61882595258744	4.950468414150123	4.666756591884804	4.821710215034674	4.9259994185562235	4.380590934265922	4.676944359106912	4.804260115634738	4.614120868789254	4.3603642765434705
ACBD6	4.916476644437717	4.850999394716474	5.018367115543116	4.865918814552212	4.675251386050259	4.708739041359579	4.53605290024021	4.785550551739256	4.985500430304885	5.098032082960526
ACBD7	3.414135532984451	2.7484612330040354	3.363171077119244	2.720278465233327	3.8787253414801053	3.548436624696042	3.931683057059806	3.8104431038451745	3.2203299548795554	2.73768676140986
ACCN1	0.32192809488736235	0.0	0.0	0.0	0.02856915219677092	0.0	0.04264433740849372	0.3103401206121505	0.04264433740849372	0.0
ACCN2	0.5558161550616397	0.34482849699744117	1.3334237337251917	0.7570232465074596	0.9411063109464314	0.8718436485093178	0.6780719051126377	0.8318772411916731	0.8559896973084807	0.6780719051126377
ACCN3	3.0908534304511135	2.4276061727818994	2.0250287944915226	2.4436066514756147	1.726831217032493	2.070389327891398	2.6322682154995127	2.4515408330178317	2.37016428054021	2.3868109464722167
ACCN4	0.056583528366367514	0.0	0.16349873228287956	0.17632277264046287	0.12432813500220177	0.0	0.2016338611696504	0.070389327891398	0.0	0.21412480535284734
ACCS	3.7070829917717063	3.985500430304885	2.4854268271702415	2.3868109464722167	2.4222330006830477	2.922197848396367	3.641546029087524	3.0071955014042038	3.6507645591169022	3.575312330687437
ACCSL	0.09761079662642233	0.6690267655096306	0.0	0.0	0.15055967657538138	0.0	0.2630344058337938	1.0214797274104517	0.49569516262406876	0.44360665147561457
ACD	2.9616233282869446	2.885574364371426	2.333423733725192	2.700439718141092	3.016139702655253	2.7441610955704103	2.625270489374693	3.430285272977781	3.221877081077034	3.2839217723076173
ACE	3.411426245726465	1.9486008474933556	1.4698859762744636	1.7355221772965375	3.137503523749935	3.598126959919604	2.8797057662822882	3.599317793698226	3.7037651787934096	3.1473066987802936
ACE2	3.356143810225275	3.636914580355878	5.3739961421312366	4.058316495590823	4.294253136444514	3.297191416565856	4.253232938538032	4.877744249949002	4.714795011118162	4.038260575175349
ACER1	0.27500704749986976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACER2	3.643856189774725	2.9616233282869446	2.9708536543404835	3.7834566543602395	3.4019034716079584	2.655351828612554	3.326249700837456	3.4515408330178317	2.9126498648972037	2.8659188145522125
ACER3	4.269781238274379	4.603477988254004	4.361768359419154	4.454175893185802	4.62702310555406	4.334139178838237	4.539158811108031	4.746850183098051	4.6904170955324656	4.687620632084895
ACHE	1.74416109557041	0.48542682717024166	0.6229303509201767	0.7311832415722002	1.5058909297299572	1.570462931026041	1.2750070474998698	1.4005379295837286	1.2448870591235344	0.7136958148433591
ACIN1	7.1426176554465775	6.871474058385383	6.635464198167884	6.526538362539394	6.663344619366085	7.059506704189455	7.292873754906324	7.068240861312821	6.868266971645478	6.4589397069290975
ACLY	7.43120506583067	8.411722821951354	7.77597234930845	8.008652712633456	8.307792796129895	7.466545554244115	7.244601687736808	7.762215915727782	7.188440488975161	6.913846824263042
ACMSD	0.23878685958711648	0.21412480535284734	0.11103131238874395	0.41142624572646497	0.18903382439001715	0.3334237337251918	0.16349873228287956	0.22650852980867975	0.0	0.0
ACN9	2.298658315564515	2.292781749227846	2.361768359419153	2.636914580355878	2.280956313831056	2.4276061727818994	1.922197848396367	2.1634987322828794	1.765534746362977	2.341985747228616
ACO1	5.993221467368938	6.4297833205085055	6.034743949324734	6.48526580311283	6.4063325778217095	5.793375711264754	5.710944154575872	6.015916772106886	5.617944917420585	5.848247352704505
ACO2	6.37851162325373	5.996840647795369	5.762614578754559	5.857980995127572	6.090641751917847	6.291493053259273	6.145066014185894	6.167919865551935	6.084276910531492	6.461888664432819
ACOT1	1.280956313831056	1.1890338243900171	1.1375035237499351	2.2448870591235344	2.3161457422933562	2.4724877714627436	0.9708536543404835	1.3161457422933565	0.6780719051126377	1.3334237337251917
ACOT11	1.6040713236688608	0.6135316529179271	0.6229303509201767	0.925999418556223	0.6135316529179271	1.0214797274104517	0.6690267655096306	0.765534746362977	1.3448284969974411	0.9855004303048849
ACOT12	0.925999418556223	0.6135316529179271	0.5360529002402097	0.3895668117627256	1.2868811477881617	0.44360665147561457	0.6507645591169021	0.47508488294878287	1.070389327891398	0.8479969065549501
ACOT13	4.9823091301297735	5.314333993919012	4.7398481026993275	4.640967910449898	5.545041683467464	4.2935176304174245	4.768713657030485	4.604664415163704	4.861459166361513	4.733354340613827
ACOT2	3.725741156503952	3.9411063109464313	3.598126959919604	3.4515408330178317	4.41006969175638	4.095080491901415	3.19377174339668	4.056583528366367	3.8011586560936985	4.3175935046234715
ACOT4	2.4436066514756147	2.6848187375532224	2.568032104771279	2.7420062108667365	2.5084286525318573	1.9891390073682331	1.7824085649273733	2.37016428054021	2.7570232465074596	2.702657543390911
ACOT6	0.3785116232537299	0.25096157353321874	0.29865831556451516	0.21412480535284734	0.21412480535284734	0.11103131238874395	0.36737106564852945	0.3785116232537299	0.16349873228287956	0.5260688116675876
ACOT7	5.312882955284356	4.751142324726947	4.894817763307944	5.1969217338203295	5.174725987706133	4.414135532984451	4.370861740085285	5.276868829976456	4.734438666137167	4.840966704487421
ACOT8	3.130930869826449	3.599317793698226	3.033863451866284	2.73768676140986	3.588564737401352	3.37851162325373	2.8797057662822882	3.6758159311722696	3.403267722339301	3.6473145095471358
ACOT9	5.624978179569036	5.733896605247495	5.983677694698067	5.680042992622571	5.796753476973698	5.641835001555368	5.450881315273369	5.738497643889787	5.551823595721256	5.611467500233412
ACOX1	7.41886457739032	7.73159057159445	7.506684447730761	8.001464493588573	7.895787316463311	7.204766750654613	7.236109889889632	7.828199967727632	7.316326792057149	7.489286022625876
ACOX2	2.2234225499349374	1.835924074254375	2.017921907997262	0.8479969065549501	2.1009776477248208	1.6690267655096307	1.550900664647523	2.1602748314085933	1.8278190246173196	1.8278190246173196
ACOX3	4.672990993827748	4.642701571833233	4.053111336459563	4.58014548442338	4.807354922057604	4.362469888750209	4.469234793667656	4.963936452144486	4.454175893185802	4.273515889702116
ACOXL	0.44360665147561457	0.5160151470036647	0.45417589318580215	0.5160151470036647	1.063502942306158	0.5360529002402097	0.7570232465074596	0.9486008474933558	1.3785116232537298	1.0
ACP1	5.241458871274651	5.5291962679993905	5.7532836164608785	5.553360503335328	5.603477988254004	5.1586601753464985	4.97223312380739	5.287250643254617	5.476381687567235	5.6806056662025926
ACP2	5.15704371014558	4.823749360308272	4.8165997065349115	4.90977310414164	5.20006486151431	4.972692654004264	4.818134760810847	5.08533966935737	4.697106574476975	4.91169158187234
ACP5	0.47508488294878287	1.560714954474479	0.5753123306874368	0.925999418556223	1.3334237337251917	1.7824085649273733	1.3785116232537298	1.15704371014558	1.0565835283663676	1.4854268271702418
ACP6	2.2720231890610485	2.526068811667588	2.5160151470036647	2.1473066987802936	1.8073549220576042	2.565597175854225	2.341985747228616	2.5310694927259543	2.1076878693143737	2.927896453728821
ACPL2	8.021923838554759	7.942397208291255	7.453188309548226	8.018812185742817	7.938932648048711	8.422359163692636	8.432291338247781	8.253280220636876	8.402074073516854	8.155172411693428
ACPP	7.984247546994803	9.27262978497637	9.24088671380497	9.645766495405718	9.35102755219611	7.429281193335658	7.9120510126031505	8.955562732988883	7.84316732492374	8.371863747824086
ACPT	0.17632277264046287	0.17632277264046287	0.0	0.0	0.0	0.25096157353321874	0.3895668117627256	0.15055967657538138	0.0	0.21412480535284734
ACR	0.18903382439001715	0.0	0.21412480535284734	0.0	0.27500704749986976	0.0	0.04264433740849372	0.09761079662642233	0.0	0.0
ACRBP	1.1043366598147355	1.495695162624069	0.36737106564852945	0.47508488294878287	1.070389327891398	0.9708536543404835	1.2448870591235344	1.3504972470841332	0.918386234446348	0.5260688116675876
ACRC	4.40667271575583	4.0	4.093391153253013	4.671859468247477	4.2600256559614555	3.889473542531109	4.1715271060388135	3.975446765640962	4.235727059838059	4.289834465177509
ACRV1	0.4005379295837288	0.070389327891398	0.25096157353321874	0.0	0.34482849699744117	0.6135316529179271	0.0	0.18903382439001715	0.21412480535284734	0.056583528366367514
ACSBG1	0.27500704749986976	0.15055967657538138	0.32192809488736235	0.3895668117627256	0.21412480535284734	0.5753123306874368	0.43295940727610627	0.6780719051126377	0.0	0.5655971758542251
ACSBG2	0.32192809488736235	0.4005379295837288	0.0	0.12432813500220177	0.12432813500220177	0.35614381022527536	0.48542682717024166	0.18903382439001715	0.0	0.0
ACSF2	4.498250867527825	4.392317422778761	4.459431618637297	4.286881147788161	4.543495883425772	4.321928094887363	4.166715444966422	4.800123352826528	4.636334602442182	4.846994686965573
ACSF3	4.9676297534661975	4.8604662585171665	4.022367813028454	4.664482840364682	5.243745234733984	5.062208077560245	4.62993940943954	5.156639310692087	4.912649864897204	4.644433152406245
ACSL1	6.498570012544255	8.379291716118301	7.658996894933712	7.78640033022519	8.137759661352186	7.145371767083274	6.853621455748828	7.621758856709732	6.784242222057781	7.043191372276796
ACSL3	5.747387399652718	6.255878352582786	6.716030606699041	6.507160349117523	6.620586410451877	6.054631448782967	5.989593184938768	6.301038849903148	5.94251450533924	5.548436624696042
ACSL4	9.30364377695613	9.52646011467275	9.706962163764072	9.810330629917095	9.649723226082187	9.426159903868745	9.471654894600483	9.33826840558731	9.4993476328766	9.134888319384013
ACSL5	2.3305584000308026	3.71918344048179	2.682573297347578	3.035623909730721	2.9467308601403097	2.2839217723076173	3.2078928516413328	3.3161457422933562	2.503348735167504	3.4436066514756147
ACSL6	2.0840642647884744	1.480265122054463	1.5459683691052926	1.7782085763980877	1.9335726382610239	2.232660756790275	2.1009776477248208	2.389566811762726	1.6182386555954547	1.4750848829487828
ACSM1	2.3248106034204836	2.2868811477881614	2.776103988073164	1.9297909977185974	2.3161457422933562	4.576522137920503	3.7441610955704103	3.5298209465286954	4.260778431893426	2.0250287944915226
ACSM2A	0.21412480535284734	0.0	0.0	0.08406426478847456	0.2630344058337938	0.11103131238874395	0.0	0.15055967657538138	0.28688114778816154	0.2630344058337938
ACSM2B	0.056583528366367514	0.0	0.0	0.0	0.0	0.15055967657538138	0.0	0.02856915219677092	0.0	0.08406426478847456
ACSM3	4.41006969175638	4.969012307516316	4.394376944957055	4.7114949066500875	5.177917792195843	6.91707366287822	6.203788453308596	6.316688823436938	7.304237225017136	5.519793486241101
ACSM4	0.3785116232537299	0.36737106564852945	0.13750352374993502	0.04264433740849372	0.22650852980867975	1.2141248053528475	0.25096157353321874	0.8559896973084807	1.3334237337251917	0.5459683691052925
ACSM5	0.070389327891398	0.34482849699744117	0.0	0.0	0.13750352374993502	0.11103131238874395	0.08406426478847456	0.08406426478847456	0.0	0.056583528366367514
ACSS1	5.388189537156084	4.826802684285827	5.554588851677638	4.093391153253013	5.259649120649155	5.924099885640741	4.991408466764788	5.178316271701453	4.758622982440239	3.9326281570221266
ACSS2	5.321206566969903	6.257953494548904	6.005175391331941	6.045049740837989	6.552899602940303	5.593652558397931	5.348374075191163	5.970623614470605	5.329123596291566	5.572889668420581
ACSS3	7.122362116711442	6.881664619320345	6.977852307971178	7.130416117959965	7.114367024952	6.074462620704536	6.282254452010578	6.756089247373222	6.612352498752662	6.8146785889699
