	HC02A	HC04A	HC06A	RSA03A	RSA04A	RSA-1A
ABCB11	1.52793113248798	0.0	0.962773549420808	0.0	0.0	1.07435283090471
ABCB4	3.09337092619119	3.52412246562331	4.62797637545627	3.81496946317575	3.77640397382505	3.12770602381717
ABCB5	0.957439223542008	2.83341775138823	2.93420946486533	2.50317491358933	2.49036932429533	2.7068368987323
ABCB6	2.73360603162449	4.40146426283356	4.57151174464425	3.60956120558842	4.28369003870105	3.71847667276106
ABCB7	7.96376917078221	7.81999195372753	7.59736595949236	8.03607328677205	8.13166498920051	8.59999477277137
ABCB8	10.6701923993518	11.2264235644347	10.1666081299097	10.1587547242358	10.8304928808901	10.7062573944097
ABCB9	4.87065082646487	5.02296280837932	6.44896454610803	5.26132527213949	6.18185543786165	4.59820571079091
ABCC1	10.2445706195919	10.8401126144882	10.5383999162233	10.3901988556747	10.7840062669646	11.290932028056
ABCC10	9.1734731355558	9.10061798604626	9.56670964793093	9.13507279806716	9.22964442521378	8.51533119546943
ABCC11	3.09337092619119	2.42676444430612	2.26189579936271	3.23339272576204	2.76001272995983	2.11013994903199
ABCC13	0.0	0.0	0.962773549420808	2.2435026002505	1.10755695246591	1.68327177306147
ABCC2	3.91913988698411	4.40146426283356	4.17655890948193	3.60956120558842	4.28369003870105	4.46007200824533
ABCC3	10.9115132756331	11.366935861839	10.6702804581999	11.3704524688455	10.9320481250907	10.8652232367736
ABCC4	7.75317722657349	7.70969475952949	7.2469730816377	7.25063825191112	6.84956950047826	7.53655650892405
ABCC5	10.4095012989814	10.4438160165382	10.7439846785918	10.3065002193288	10.2144878854594	10.2482231292167
ABCC5-AS1	0.0	2.83341775138823	1.53511066935104	0.951485877153058	1.72666074592923	2.11013994903199
ABCC6	4.1661916707944	5.02296280837932	4.62797637545627	3.71591795684791	5.45047770014362	5.22845889621214
ABCC6P1	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
ABCC6P2	0.0	0.0	0.962773549420808	0.0	0.0	0.0
ABCC8	5.20126849952308	6.89694113182801	3.73743724184233	5.92522224880695	1.10755695246591	3.94252427921394
ABCC9	7.1138626407004	7.36364978215879	6.95857510194283	6.47221411545456	5.84763163440447	7.51054635605007
ABCD1	9.30388627163935	9.40628630745408	9.83453461628418	9.47317030769419	9.91132024129721	8.8416957290275
ABCD2	3.09337092619119	2.17040248629421	2.52237382456651	2.72316103421608	4.84374807575264	1.68327177306147
ABCD3	9.21293397041867	8.60284720212964	8.77959667329213	8.94039662999596	8.9041500115664	9.09022466402692
ABCD4	9.6669045392525	9.73595762956656	9.41451669953077	9.71838030172691	9.46942840956867	9.52855846791395
ABCE1	9.19681589319813	9.09600978083787	9.42451388235072	9.23683191734077	9.32883484113184	9.14197017107746
ABCF1	10.0972965540894	10.0900637978585	10.3706659520032	10.2266684982121	10.3960716920293	10.1236344638274
ABCF2	7.23606918747907	7.85314073398858	8.07965085378882	7.58827983386393	7.82137136485633	7.71418986270041
ABCF2P1	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
ABCF3	9.26907165360713	9.80252359539273	9.55946949283425	9.39927655704082	9.47177667669732	9.47352106907702
ABCG1	8.69842137265205	8.45593935180353	9.1219096520152	8.8556856980857	8.63754044923918	8.49336554628086
ABCG2	7.79660495601142	7.69148191900887	7.78287580558686	8.03607328677205	7.06396139354231	7.70657283353146
ABCG4	2.25321483283842	2.17040248629421	1.94379380210906	2.72316103421608	1.72666074592923	1.68327177306147
ABCG5	3.09337092619119	3.15029184304949	3.39101608485939	3.36997364725383	1.72666074592923	1.07435283090471
ABCG8	0.0	2.64437186658867	1.53511066935104	0.951485877153058	1.72666074592923	1.07435283090471
ABHD1	2.92467386431012	2.17040248629421	2.26189579936271	3.23339272576204	1.72666074592923	2.4391201604074
ABHD10	8.0585574941332	8.30838197508145	8.25571840350366	8.1352424895608	8.50624250652796	8.57929009674368
ABHD11	8.43346349199334	8.85820484267858	8.93033624419199	8.9862799480123	8.62493549325234	8.85553781187945
ABHD11-AS1	1.9356785405249	5.59305819708945	4.32056165924876	4.29845799495487	4.28369003870105	3.12770602381717
ABHD12	9.55755210572742	9.88363829852787	10.2566576588636	10.240098687802	10.2353693158649	10.1250637177942
ABHD12B	4.50225300128573	3.52412246562331	4.01657234982718	4.29845799495487	5.5953539474857	2.7068368987323
ABHD13	8.08881840195332	7.62905631850488	7.90214824621912	7.60913132183096	8.07100445339069	8.09286917971471
ABHD14A	7.22702754714825	8.00342650289361	7.2559588594196	7.10165063701186	8.02056997049589	8.37822189756007
ABHD14A-ACY1	2.25321483283842	2.42676444430612	2.52237382456651	1.92660299877737	2.49036932429533	1.07435283090471
ABHD14B	9.98244579579533	10.7882100582984	10.1169200356466	10.143350927274	10.4660567274946	10.6023435070171
ABHD15	8.36092297857654	8.52270327946139	8.3842126487709	8.25474265505373	8.07100445339069	8.32449391407071
ABHD15-AS1	0.0	0.0	0.0	0.951485877153058	1.10755695246591	1.07435283090471
ABHD16A	5.77310022614585	6.11434718328755	5.59850412501308	5.5471815999242	5.75811672168474	4.7242615316799
ABHD17A	10.6149445483422	11.1305405397114	10.8516379747399	10.7931208869659	10.5350507100707	10.5297413120773
ABHD17AP1	4.77463322614799	4.72168979847086	4.51274685021789	4.15457841588732	4.1015880878084	3.94252427921394
ABHD17AP3	0.957439223542008	0.0	0.962773549420808	0.0	0.0	0.0
ABHD17AP4	1.9356785405249	0.0	0.0	1.51990756854094	1.10755695246591	1.68327177306147
ABHD17AP5	4.00627653814455	0.0	1.53511066935104	2.50317491358933	4.59072710366537	1.68327177306147
ABHD17AP6	3.50594940643674	3.8207493905438	3.83660548602917	3.08251645664785	2.98710739767197	3.83484537966523
ABHD17AP9	0.0	0.907177105483059	0.0	0.0	0.0	0.0
ABHD17B	7.9473474699847	8.38970557125556	7.53966595290797	8.20994471410551	7.82871835234246	8.80293062897311
ABHD17C	9.19912952997743	7.59680046438301	8.36772705453151	8.80537854317313	7.78406450052774	7.92579306201768
ABHD18	7.87394414243513	7.53685778936386	7.50992683918446	7.57420950954217	7.69842684602124	7.48405864669022
ABHD2	10.2557278768146	10.2206893364915	9.96902848605687	9.83064660679165	8.88313267961841	10.6743979639931
ABHD3	7.67554617043393	7.66060673789276	7.98554699247172	8.29819134109709	8.29969713060441	7.70657283353146
ABHD4	9.39348958716685	10.083095041878	9.60589376958979	9.59489375857883	8.81077767227416	10.0321356646407
ABHD5	9.99714600452759	10.1016041053236	9.63201279745158	9.27212514723447	10.4071564595798	11.1928011495378
ABHD6	7.15257899355265	6.71657003203452	7.14424922917409	7.2769382057584	6.94730698272096	7.09814371287049
ABHD8	7.75317722657349	7.16677268943631	7.77664529664718	7.64322775794929	8.5864460559028	7.14398220874641
ABI1	10.119453254981	10.0749220522393	9.99609536614203	10.0229086408887	10.3534100184569	10.8129744971757
ABI2	9.63136678666164	9.49646805689244	9.46769666114654	9.52712157915218	9.08988182921595	9.71473479616934
ABI3	8.29755550270621	9.50344483817297	8.77335195606168	8.50887568008853	7.08865173807014	8.98080912673961
ABI3BP	12.8055698356485	13.0413102136626	12.5838999986453	12.9300650562787	14.8127151566647	14.6957417079182
ABITRAM	8.60379818744145	8.50543117809962	8.71589872939998	8.59849711340824	8.79960449924757	8.3094867746839
ABL1	11.1972874897725	11.5355244413582	11.2076804599946	11.1855701263438	10.6933430143217	11.596222609598
ABL2	9.10108942004919	8.5465420070195	9.14627787039466	9.16589213434398	9.53377679164353	9.30721124643317
ABLIM1	10.9255537923498	11.1367235864499	10.5067535295157	10.6394354880835	10.394834777378	11.3004510140669
ABLIM2	9.29526106247966	8.95298989308217	7.83777168322399	9.21205708380833	10.3303031115084	9.64272173073885
ABLIM3	10.5798634057417	10.5984332726882	10.8882184275673	10.5379722075522	11.8997697066763	11.5858803107746
ABO	7.63510579335983	7.06669849030451	5.7332982562791	7.01054805574245	2.49036932429533	7.71418986270041
ABR	10.4034944898511	10.3540359545509	10.4763208864677	10.2850641765759	10.0163971319418	10.3396998833376
ABRA	0.0	0.0	0.0	0.951485877153058	1.10755695246591	0.0
ABRACL	8.31472749165559	7.06669849030451	8.94984923308289	8.31097482147797	8.51537739347897	7.68347743710904
ABRAXAS1	6.61488037152735	6.59119456162758	6.49523163028709	6.54616096105813	5.98548769110676	6.25158376334009
ABRAXAS2	8.58975935751561	8.00342650289361	8.33841605539745	8.494005117933	8.61647058679563	8.48002381370416
ABT1	8.38551065470495	8.56333168398333	8.80430869886146	8.65640740259789	8.45018414587	8.29432188631985
ABTB1	9.46637227610555	9.56642917734529	9.44822820737924	9.54706939255921	9.45525796861763	9.05466692630159
ABTB2	10.0621396437512	10.5385598276374	10.010768500281	10.2456579097084	9.80172296944671	11.3665901150919
ACAA1	9.29958011281902	9.88363829852787	9.53383892694915	9.45792514513642	9.68108229433762	9.80488608010189
ACAA2	9.59844142560468	9.62837495668315	9.53568485931655	9.58264626486869	9.39714193904229	9.20549825623754
ACACA	9.10356164419026	9.40814630800943	9.13901052505123	8.90148295133623	8.6624247039774	9.19736891498504
ACACB	8.5612650943204	8.67568729893093	8.88181888983411	8.06151194822994	9.05585194061491	9.41630048593733
ACAD10	8.97714613170761	9.00307612228175	9.27782626924296	8.83812984869686	8.94190414269004	8.67996413042655
ACAD11	2.51331392522965	0.907177105483059	2.52237382456651	3.23339272576204	3.18326912977685	0.0
ACAD8	8.6417150771889	8.92208167481582	8.86429796658283	8.7088663770673	8.80706288768151	8.83821435685719
ACAD9	9.18519172449201	9.70300230336665	9.26675502398946	9.10358069066643	9.38223962423187	9.25855382216469
ACADL	2.73360603162449	3.40994705039772	0.0	4.49049682114516	0.0	3.59189150147646
ACADM	8.38551065470495	8.01811591263551	7.85561573436513	8.30672623474242	8.15523261285241	8.37341938249982
ACADS	7.95284216561695	8.38970557125556	7.93048689406791	7.95694990064137	8.33107654361889	7.99621227410255
ACADSB	9.1711179519175	8.40095786010895	8.00166343558424	8.22353075786791	7.87203148560287	8.48893199702138
ACADVL	12.7581063346342	12.4072173987622	12.4946666392828	12.7066385120601	12.9207914605712	11.7679839747411
ACAN	4.61744548718122	3.15029184304949	7.09502375121282	5.57571074066715	6.39482142789443	3.29956967394287
ACAP1	9.61239643030874	10.5007084059588	9.73842826933661	9.81876114451438	8.95203153566844	9.55212528708204
ACAP2	9.46252540366786	9.02020342586983	9.19614936927331	9.31082459155656	9.16726210984854	9.41863341806438
ACAP2-IT1	1.9356785405249	1.45982229981518	0.962773549420808	2.2435026002505	1.72666074592923	2.11013994903199
ACAP3	10.6576293881115	10.7066777800043	10.8486710734909	10.393207457427	10.4034709921276	9.76876735298909
ACAT1	9.14735220295199	9.48241245334867	9.22389197296305	9.28081518063743	9.09902507163197	9.96827569368883
ACAT2	5.30802084589067	6.11434718328755	6.65321192322536	6.34540082228115	5.90436432184087	6.41005392253934
ACBD3	10.1182312137342	9.44666240686276	10.0641810381038	10.033231430248	10.3935968013306	10.1463343343452
ACBD3-AS1	3.09337092619119	1.45982229981518	3.25421302788724	3.49473524316921	1.10755695246591	2.11013994903199
ACBD4	7.54339092776911	7.90147812006304	7.26488901584238	7.79653040470238	7.64948016823405	7.61188642890261
ACBD5	8.63147254217836	8.316327611851	7.98554699247172	8.21448762592267	8.56020385364061	8.80649808764942
ACBD6	8.76864531620182	8.85820484267858	8.88761222911809	8.68614992004101	8.73850724871844	8.81714783800098
ACBD7	4.0884486896627	4.14013040938667	4.17655890948193	3.08251645664785	1.10755695246591	3.29956967394287
ACCS	10.0570465530485	10.0608025836637	8.43652584883417	9.48637894129586	10.3251175935316	9.27151835750789
ACCSL	0.0	0.0	0.0	0.0	1.10755695246591	0.0
ACD	7.59349905364511	7.8908755701614	7.9472266815442	7.64995140121623	7.61590143573313	7.42029455333055
ACE	10.5448178062215	10.3365619704217	11.2571871163995	10.3901988556747	9.99533234528749	10.7761508243108
ACE2	3.24439091492229	4.94310842594233	6.01316233554485	3.36997364725383	5.24617024845781	3.71847667276106
ACER1	2.73360603162449	3.72848801317765	1.53511066935104	3.49473524316921	3.77640397382505	3.59189150147646
ACER2	7.95284216561695	4.85857371127099	7.59736595949236	6.5170354519824	8.20689292271461	7.24208517193781
ACER2P1	0.957439223542008	0.0	0.0	0.0	1.72666074592923	0.0
ACER3	9.59493148054378	9.36666190064477	9.42251998016041	9.85993880736311	9.81473092495456	9.50679480895967
ACHE	4.44101336697708	4.40146426283356	6.17350721162468	4.8115757353546	4.44536122826969	4.66260995315661
ACIN1	11.9121967933324	12.140324960725	12.0451403176355	11.8645663541134	11.9222658619562	11.8860660456698
ACKR1	8.72113829426371	9.29207141940347	7.00195018772175	7.95151746366236	2.76001272995983	8.81360664901728
ACKR2	9.60717910929576	7.29293159740357	9.57750220560209	8.83812984869686	9.81287981092591	8.93916579429984
ACKR3	8.18066025470319	8.72427337268086	8.12449677251558	8.67959325935346	7.92097286319033	8.88282981007828
ACKR4	4.56099863695972	4.06666642830611	3.10306559890351	5.63113035692757	5.56047585584216	6.20908870864577
ACKR4P1	0.0	1.85842555506275	0.962773549420808	0.0	0.0	1.07435283090471
ACLY	10.8099637274755	10.9867222603668	11.0467766750341	10.7923614022135	10.6019675820305	10.4881402576629
ACMSD	6.08474595986853	4.81437324892208	4.17655890948193	5.88018420511098	1.72666074592923	3.94252427921394
ACO1	9.49678347259237	9.38755320866995	9.50586271242815	9.58440228538828	9.90264356050526	10.0991179709506
ACO2	9.87512361586774	10.0029009000599	9.57570904343078	9.66128943405758	9.49505148857278	10.2573756209905
ACOD1	0.957439223542008	0.0	0.962773549420808	0.0	0.0	1.07435283090471
ACOT1	5.72252893113484	5.42686436146167	4.88125344263977	4.99174819354096	4.72277737209359	5.75695142141268
ACOT11	6.92550204673052	6.42477302186442	6.51033003554388	6.83285798234689	6.06229128354377	7.41095090358693
ACOT12	0.957439223542008	1.45982229981518	1.53511066935104	0.0	0.0	1.07435283090471
ACOT13	7.95284216561695	8.04705350656844	8.17748036135488	8.28960565492022	8.76937927870471	8.69543950804501
ACOT2	8.24029149360239	8.03265726221027	8.13914088813161	7.93509632932485	7.80656418356995	7.86550576836863
ACOT4	6.70880254941223	6.55135411878126	7.00195018772175	6.58877556029669	6.24910946049763	6.83022082353278
ACOT6	0.0	1.85842555506275	0.962773549420808	0.0	1.72666074592923	1.68327177306147
ACOT7	8.67201347230397	8.68185079672445	8.93314002452935	8.6123336709304	9.33142325801383	8.41607712279653
ACOT8	8.24477802316748	8.58979525347544	8.2422164006815	8.20538745188373	8.27301595691694	8.19438846327308
ACOT9	10.0274071395306	10.1579602780029	10.0870199361157	10.2389842681891	10.0607490397826	10.0682461369298
ACOX1	9.89951436102394	9.38755320866995	9.7888302683961	9.71036148474056	10.1263120105143	9.39276129802037
ACOX2	6.00235649363838	6.11434718328755	5.7332982562791	4.8587718420153	6.03714166710665	6.48320600027411
ACOX3	7.95831601334817	7.91723726219207	7.65963420083226	8.05645997368691	8.47380706922603	7.8791223440553
ACOXL	4.0884486896627	5.20516838017338	4.83403085695877	5.15189716578436	0.0	4.22438268000409
ACOXL-AS1	3.82640007555988	3.40994705039772	2.52237382456651	3.71591795684791	0.0	3.12770602381717
ACP1	9.77010619472497	9.56476255929406	9.72230957078385	9.83802560254237	9.8091704421321	9.87111600122521
ACP2	9.65515562028566	9.84433801843728	10.0845000622777	10.2829029499374	10.4387088530788	10.270350700876
ACP3	7.02275424569359	6.69235146211596	5.97012809856895	7.08189696443452	5.56047585584216	7.78099174105519
ACP4	2.51331392522965	1.85842555506275	1.53511066935104	0.951485877153058	3.18326912977685	0.0
ACP5	8.88530554563561	9.73743785986482	9.13170638619927	9.79013443141844	10.3444679234345	8.98711043120163
ACP6	7.20877247300375	7.23542723650024	7.22883185992959	7.55284333142909	7.52836743480989	7.31402709200006
ACP7	0.0	0.0	0.0	0.0	0.0	1.07435283090471
ACR	0.957439223542008	2.64437186658867	0.0	1.92660299877737	0.0	2.11013994903199
ACRBP	6.14359021493574	6.03952353474321	5.88000593104215	5.99024800312229	5.72700011462763	5.46353459015279
ACRP1	0.957439223542008	0.0	0.962773549420808	1.51990756854094	1.10755695246591	1.07435283090471
ACRV1	1.52793113248798	1.85842555506275	1.53511066935104	1.51990756854094	0.0	1.07435283090471
ACSBG1	3.82640007555988	4.06666642830611	3.39101608485939	3.08251645664785	3.64939065030732	2.7068368987323
ACSBG2	2.25321483283842	2.17040248629421	2.93420946486533	1.51990756854094	0.0	1.68327177306147
ACSF2	7.42186847589888	7.29293159740357	7.33440745930152	7.78435932776607	7.80656418356995	6.84417290975229
ACSF3	8.74666989938088	9.11890500873808	8.54314358222797	8.82630612922314	8.55134929500497	8.77406886364137
ACSL1	11.062735804915	10.3277449649913	10.8729674538459	10.8750315819787	11.0832949995774	10.9990754068044
ACSL3	9.52656682996285	8.71828884530246	9.00951203660229	9.58088810434982	9.99696367810704	9.61450794138037
ACSL3-AS1	0.0	0.0	0.0	0.951485877153058	0.0	0.0
ACSL4	12.960889473559	11.9700901891486	11.4417647049576	12.0724823609127	10.6597517690502	12.172933735286
ACSL5	9.88521685268248	10.4919655272745	9.32128071128756	9.85121342561378	8.21812603744762	11.2691202662901
ACSL6	1.9356785405249	1.45982229981518	0.0	2.2435026002505	3.18326912977685	2.11013994903199
ACSM1	3.82640007555988	3.0005371593483	2.26189579936271	2.72316103421608	1.10755695246591	3.59189150147646
ACSM2A	0.0	0.907177105483059	0.0	0.0	1.10755695246591	0.0
ACSM2B	0.957439223542008	0.0	0.0	0.0	0.0	0.0
ACSM3	7.56507928784862	7.37890504702865	6.13506058541893	7.28559938284885	2.98710739767197	8.20523974787794
ACSM4	1.9356785405249	2.64437186658867	3.63094587863681	2.91399874908842	3.51010618375878	2.7068368987323
ACSM5	4.77463322614799	6.55135411878126	4.32056165924876	3.60956120558842	5.33139535922051	6.89866988575127
ACSM6	2.51331392522965	0.0	0.962773549420808	0.0	0.0	1.07435283090471
ACSS1	8.71791483803854	9.51729799150017	8.06438698744923	8.80537854317313	9.56049965852639	9.74107222891787
ACSS2	8.84745736226515	8.90900522353302	9.07951500251193	8.84985745314214	8.63754044923918	8.85553781187945
ACSS3	8.32323744191619	8.06130751307257	8.16799058813354	7.69615943841809	7.66598093112043	8.61634719826306
ACTA1	2.25321483283842	2.17040248629421	3.25421302788724	4.60564748976131	4.72277737209359	1.68327177306147
ACTA2	10.954601465224	10.9590756626748	10.9973995180662	10.5983124843552	8.92828940665056	8.25308513362142
ACTA2-AS1	4.50225300128573	5.69408897763117	5.51113609037091	5.26132527213949	3.893134376079	4.04272149546497
ACTB	16.3209861789675	16.5616444488822	17.1692877011494	16.8168952317427	16.7579574675314	16.335250148444
ACTBL2	2.25321483283842	0.0	1.94379380210906	1.51990756854094	2.49036932429533	0.0
ACTBP11	3.91913988698411	1.45982229981518	1.53511066935104	2.91399874908842	3.18326912977685	3.59189150147646
ACTBP14	0.0	0.0	0.0	0.0	0.0	1.07435283090471
ACTBP15	0.0	0.907177105483059	0.962773549420808	1.51990756854094	1.10755695246591	0.0
ACTBP2	4.9606748635703	4.51628688752995	4.57151174464425	4.90447276645457	4.1015880878084	4.38570646059239
ACTBP4	0.0	0.0	0.0	0.0	1.10755695246591	0.0
ACTBP8	5.89227741805129	6.46821249511794	5.99180566996317	6.78479206647851	8.41644842695684	7.51054635605007
ACTC1	1.52793113248798	2.17040248629421	3.73743724184233	2.91399874908842	0.0	1.07435283090471
ACTG1	15.2746737725868	15.3220091281289	15.6206878344267	15.4056080563417	15.0247754406556	15.1383045632844
ACTG1P1	2.25321483283842	2.64437186658867	1.94379380210906	2.2435026002505	2.76001272995983	2.7068368987323
ACTG1P10	1.9356785405249	1.45982229981518	0.0	0.951485877153058	1.72666074592923	0.0
ACTG1P14	1.52793113248798	2.83341775138823	0.962773549420808	2.91399874908842	2.49036932429533	1.07435283090471
ACTG1P15	1.9356785405249	2.17040248629421	2.26189579936271	0.0	0.0	0.0
ACTG1P16	0.0	0.907177105483059	0.0	0.951485877153058	1.10755695246591	0.0
ACTG1P17	3.38108958168133	3.28595314889765	3.51596298472128	3.23339272576204	3.51010618375878	2.7068368987323
ACTG1P20	1.52793113248798	2.64437186658867	2.26189579936271	0.0	1.10755695246591	1.07435283090471
ACTG1P24	0.957439223542008	0.907177105483059	0.0	0.951485877153058	1.10755695246591	1.68327177306147
ACTG1P25	1.52793113248798	2.17040248629421	0.962773549420808	1.51990756854094	2.49036932429533	2.4391201604074
ACTG1P3	3.38108958168133	3.72848801317765	4.32056165924876	3.36997364725383	3.893134376079	3.45312181284737
ACTG2	7.28916041349901	6.16802348675723	7.86739032220009	8.39742143475816	7.6327884929192	3.59189150147646
ACTL10	4.9606748635703	5.3972040914616	4.3875086404419	4.54922071404515	3.893134376079	4.04272149546497
ACTL11P	0.957439223542008	0.0	0.0	0.0	0.0	0.0
ACTL6A	8.41765565062463	8.12602515270615	8.63899093090765	8.58452656653559	8.0955755745707	8.44383062298511
ACTL7A	0.0	0.0	0.0	0.0	0.0	1.07435283090471
ACTL7B	0.0	0.0	0.0	0.0	1.72666074592923	1.07435283090471
ACTL9	3.72728667806547	4.14013040938667	3.25421302788724	3.36997364725383	1.10755695246591	4.04272149546497
ACTN1	12.3377670928259	11.8153964247685	12.8322129119065	12.5028385253291	12.8154102356975	11.0948177250065
ACTN1-AS1	2.25321483283842	2.17040248629421	1.94379380210906	1.92660299877737	2.98710739767197	2.11013994903199
ACTN2	2.73360603162449	4.14013040938667	4.17655890948193	4.15457841588732	4.59072710366537	4.04272149546497
ACTN3	1.52793113248798	2.17040248629421	2.74293748242366	1.51990756854094	1.10755695246591	2.7068368987323
ACTN4	12.8603194310719	12.7559969260242	12.9291420684939	12.9688977299512	12.476151380263	12.6388923094311
ACTN4P1	0.957439223542008	0.0	0.0	0.0	0.0	0.0
ACTR10	9.44508640168397	9.35320817239431	9.58108185746398	9.5124388563657	9.72308418792968	9.61654161272384
ACTR1A	10.9248550023601	11.1220661785079	11.1989704484119	11.0183230895047	11.0932427287515	11.0668305846133
ACTR1AP1	0.0	0.0	0.0	0.951485877153058	0.0	0.0
ACTR1B	10.0595953458914	10.3453254180302	10.238638569531	9.98884015641529	10.3081347699046	9.96029090405634
ACTR2	11.8084257499822	11.3457416361293	11.8968421527989	11.692882143216	11.6416856101143	11.5660233109475
ACTR3	11.7634047502311	11.3038949484097	11.8773218138216	11.7654969609804	11.4981662589354	11.4953946721889
ACTR3B	6.43811423109886	7.16677268943631	7.29135253800656	6.37816438773977	6.82038363253945	6.61924275026274
ACTR3C	4.87065082646487	4.14013040938667	4.098782192591	4.90447276645457	2.76001272995983	5.35077942039639
ACTR5	6.79698216368467	6.99919951020643	7.15389593529874	7.36129543618551	7.05145593499319	6.44709356018978
ACTR6	7.48390884799228	7.3712975784204	7.50239527776822	7.25063825191112	7.83602811446577	7.3535813752686
ACTR8	8.16654198991195	8.18362676912908	7.91921814474288	7.89037029372773	8.00119302322737	8.03322161258588
ACTRT3	4.00627653814455	3.62992090338304	3.92939331294606	3.71591795684791	4.00112287269343	3.71847667276106
ACVR1	8.96632035501172	8.97323352043637	8.88471846746744	8.78108356949648	8.73460137723254	8.76676229354933
ACVR1B	9.7716615577113	9.19844383296117	9.14627787039466	9.51428238949971	9.38223962423187	9.38323702045816
ACVR1C	4.9606748635703	7.75131801661779	4.62797637545627	3.36997364725383	4.78453028443211	5.22845889621214
ACVR2A	7.12363956980874	7.01880932407152	6.66675163023975	6.96813487878321	7.74576724515893	7.32401779445163
ACVR2B	8.13305193526722	6.4099975956115	7.71932571017526	7.40169367440533	7.65775414039496	7.12124500546005
ACVR2B-AS1	3.72728667806547	2.64437186658867	3.92939331294606	3.49473524316921	2.49036932429533	3.12770602381717
ACVRL1	11.0441948842334	9.59120013394544	11.0907578131939	9.75626212615626	11.2257555048041	9.33217612275815
ACY1	3.82640007555988	3.0005371593483	2.93420946486533	3.08251645664785	1.72666074592923	2.93256456353744
ACY3	6.89157114390204	9.35898942534279	6.58353910216858	7.74721761983362	4.78453028443211	6.12014846801962
ACYP1	6.30696182347524	5.96060595267895	6.4332064754427	6.54616096105813	5.98548769110676	5.5340885957878
ACYP2	7.28044644658896	7.53004111216233	7.05439712721039	7.39370401846558	7.98812894598352	7.68347743710904
ADA	8.33590898143915	8.67568729893093	9.32981671538855	8.65306450818049	8.68688701151878	8.11029294013712
ADA2	9.87222681643498	10.2004390426079	10.0692876859408	10.3463715481956	9.89391438037206	11.0933581752106
ADAD2	1.9356785405249	2.64437186658867	0.962773549420808	1.51990756854094	0.0	1.68327177306147
ADAL	6.28969659597734	6.95916166082739	6.55469972196677	6.60270521966012	7.11292663107327	7.14398220874641
ADAM10	11.5979219716451	10.648858715853	10.8903840366151	11.2774472381593	12.2574515135254	11.2198072656385
ADAM11	3.62085856221639	4.57044364608991	3.25421302788724	2.50317491358933	2.98710739767197	3.12770602381717
ADAM12	13.3538129404478	5.13502272689418	13.6871562673896	12.6172605861608	13.8318575561155	8.25830464865465
ADAM15	10.3166623948809	10.7351114615321	11.102014006614	10.44051088351	10.4506629835123	9.97938067162961
ADAM17	9.00650483813833	8.5329681476996	8.58296419783901	8.72168839948422	8.71491180941123	8.87265571771479
ADAM18	0.0	0.0	0.0	0.0	0.0	1.07435283090471
ADAM19	12.6996625902321	8.07542206492493	13.99191586507	12.3831007036985	13.2420806215351	8.05737736860699
ADAM1B	0.957439223542008	1.85842555506275	1.53511066935104	2.2435026002505	1.72666074592923	2.11013994903199
ADAM2	0.0	0.0	0.0	0.951485877153058	0.0	0.0
ADAM20	1.52793113248798	0.907177105483059	0.0	0.951485877153058	1.10755695246591	0.0
ADAM20P1	3.72728667806547	3.8207493905438	4.01657234982718	3.49473524316921	5.05894525221346	4.30729832226625
ADAM21	1.9356785405249	2.17040248629421	0.0	0.951485877153058	4.78453028443211	3.45312181284737
ADAM21P1	0.0	0.907177105483059	0.0	0.0	1.72666074592923	0.0
ADAM22	6.48437733514645	5.85547165855257	6.09556127124989	5.8571267201738	5.24617024845781	5.63384381042738
ADAM23	7.43763047487315	6.31801879790008	7.45636105710943	6.20635689899236	4.72277737209359	6.37203821768266
ADAM28	8.33169748919176	7.09468707351949	8.81042112740612	8.27227946130199	8.62493549325234	7.42957807789131
ADAM29	0.0	0.0	0.0	0.951485877153058	0.0	0.0
ADAM32	5.77310022614585	5.02296280837932	5.21194768197641	4.94877034216298	5.4118655076197	5.6967103403329
ADAM33	10.2755960441587	11.7593053843136	10.8434642692947	11.0868222029991	11.1762188617967	8.66824767659247
ADAM5	0.957439223542008	0.0	0.0	0.951485877153058	1.72666074592923	3.12770602381717
ADAM8	9.05329384468212	9.62837495668315	9.8164262525853	10.4984707973053	10.2735573488832	7.8791223440553
ADAM9	12.1254916670803	10.5024506417008	11.2397409862104	11.6973517507652	12.509106460158	12.0794535671174
ADAMDEC1	3.62085856221639	1.45982229981518	4.73467923793645	5.45804450419362	5.93191541096248	2.4391201604074
ADAMTS1	12.8714233546727	13.1830275667323	13.3720386797657	11.9707569491421	13.7368187233649	12.7873165778333
ADAMTS10	8.63830897221605	9.41371196473311	8.44440829177833	9.00999294951403	6.18185543786165	8.17243792620458
ADAMTS12	8.6819731673815	8.67877233929566	7.78287580558686	7.99968833625645	8.08947191535828	9.26893475397938
ADAMTS13	6.90297034458832	7.11304895144148	6.44896454610803	6.82099079933164	6.63166277616273	6.71346296441118
ADAMTS14	4.31013656141799	4.27670660760766	5.09663571088841	5.73596480796982	6.45302914760297	4.8401827789508
ADAMTS15	12.1342838795303	12.3992906653665	12.2484753172599	11.331772979994	11.5317536941089	11.1955246240076
ADAMTS16	7.76571911377824	7.09468707351949	6.89096475038631	6.20635689899236	2.49036932429533	4.30729832226625
