	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
ZNF197	1.9723176883526792	1.8972404255747992	2.641929771920127	2.1091800022608873	2.1851592928735135	2.2661658609683104
ZNF2	1.6144601479378804	1.2522521475587143	1.8236760010682311	0.9413527502998212	1.3064255764624797	0.8385460212326427
ZNF20	4.300943703909554	3.4276195806660716	2.540483620539177	2.981726640245013	2.5671584380618664	2.6530783660504014
ZNF200	0.7717436255483883	1.3017632174661367	1.73765215361748	1.5952410680184228	1.378783490163243	1.4996800871870593
ZNF202	1.3854420817065818	1.3693045465270925	2.311697825470488	2.0545810935714846	2.0448906707346493	2.421433375342607
ZNF204P	0.56508141767666	0.9307335534397835	1.3223146853575112	1.0205839835047488	1.6945637678373386	1.3591725426004988
ZNF205	3.714696117741214	3.332414352919586	3.0626588223510742	3.0841612351348267	2.7155222186060617	3.808467429177265
ZNF207	4.448398827038304	4.727326922075669	5.289926659000647	5.241184264007616	6.1710526679857045	5.529433677704428
ZNF208	0.19962146685698723	1.5427434071328567	0.25551040143877723	1.5591295643948848	1.6156846587813571	3.3621500336854084
ZNF211	2.149425220364067	2.736169728370985	3.9243089567288387	2.9374592758233247	2.6551823592418953	2.742443912912759
ZNF212	1.8100852135032475	2.119372778728284	2.552295907993005	2.184848372687041	4.857259467210112	2.534245912872921
ZNF213	1.623042764335884	2.979842437567738	2.3216770441081964	1.8711694449549854	1.8289849012257013	1.8130526065782118
ZNF214	0.2921550712930279	0.29283945587535626	0.8041171815725628	0.6468594073818722	2.1084776207006577	1.183251471796011
ZNF215	0.2376016512763772	0.8541720323016363	0.5439125468280289	0.4946337263264747	0.6283975357799837	0.6242197687379542
ZNF217	2.055504571740443	2.9258114763030765	2.8654061610430883	2.7442945925169675	4.303554282067816	2.49836576786697
ZNF219	2.4190642072115307	2.2829972033118757	2.5327807417841885	2.792817879277359	2.6424012197453566	2.5548785894152894
ZNF22	2.717730154745701	3.0215010478692794	5.4377936779252805	0.0	0.0	0.0
ZNF221	0.0	0.31699372818692884	0.5576678969438206	0.5088971354107343	0.3990912305758265	0.35927376581007303
ZNF222	1.3066938752446646	1.285461405137036	1.7740722544309924	2.180217893198485	1.4860089402146888	1.702812663550287
ZNF223	0.8316632525748245	1.1007960383174435	1.570992307828013	1.3137044223938021	1.610624476917537	1.5273756619712506
ZNF224	0.0	0.0	0.0	0.0	0.0	0.0
ZNF225	0.6061569774656325	0.6030278399100556	1.188736396071037	0.9774403972230442	1.262246719798433	1.2336426830088096
ZNF226	4.388781926375392	3.553372791997138	3.826711178527206	4.18126955649984	3.7982060809708775	5.074462620704536
ZNF227	1.5470203623246332	1.5778179255530527	2.611210158797565	2.0787703529132546	2.403098625298383	5.074462620704536
ZNF229	0.3649444035649804	0.5765975962744608	0.7805729941851269	0.9451214794690181	0.7851571309257321	0.8786829721116831
ZNF23	1.7221818292762279	1.3460832095108286	2.2538894536872327	2.3731832448154075	2.502434993450342	2.1008599405305666
ZNF230	0.48112221091520874	0.7364516146474538	1.0917810627731663	0.9367913158306549	2.070372152848202	1.0660754094243976
ZNF232	1.7721221357594887	2.2872801988041824	2.6980873181678766	2.0076799072125566	2.313367764527171	2.3281557329443254
ZNF233	0.4218679741953909	0.3526037405273005	0.7282827705049038	0.7545027321809535	0.7291220184529668	0.8023007686920982
ZNF234	1.0220197486103637	0.759652700199443	1.60416148929127	1.4220015049216663	1.4699536823952044	5.074462620704536
ZNF235	0.5659392879630425	0.43364212136586916	0.8884405068449468	0.9313373739009894	1.056139553892672	0.0
ZNF236	0.8314330172557113	0.8973852687587107	0.9255095784068752	1.2772766118466845	1.211952910266401	1.4347749914588053
ZNF238	1.0736283180991908	1.196216733480901	1.9143081066293268	1.4548917977408289	2.0258225900497764	1.4616071354942952
ZNF239	1.3051650710476435	1.3136812071318766	1.9116915818723397	1.8829990332319997	1.1759013930878044	2.0633165533951128
ZNF24	2.2085890494212226	2.3189762083669767	2.973502908613964	2.773091193029778	2.934001228747503	2.899471487999185
ZNF248	1.776760949203966	1.80043402182408	2.5144757876277106	3.3241740646046196	2.4573211178353795	2.6207013523071057
ZNF25	1.2465297002483018	1.4466744184788447	2.1263286521653963	2.1576905135820534	1.9664046255567265	2.385784419680942
ZNF250	0.5623425697342447	1.3927899997456796	1.6659657328355493	1.5574345984978826	2.190877144555441	1.3250006465370774
ZNF251	2.3792161522392816	2.7257258898089867	3.1027051567453374	2.994769778170176	3.101591251122539	3.2322002487135166
ZNF252	1.2386707057343482	1.3444592561372142	1.727968362131379	1.739126574781868	1.7090964985584876	1.5137282275014279
ZNF253	0.9523179091292412	1.120511198736501	2.06455524261999	1.2959639433097407	1.8788312594576142	2.0302583791161264
ZNF254	1.5540976378353404	1.0526662920028313	1.9344070450960213	2.523167983796753	2.312673885458666	5.970651221191782
ZNF256	0.7392985644895966	0.7842267243250366	1.648405617112154	1.209509512667687	1.3350944602051666	1.5660503838465711
ZNF257	0.05620713007286559	0.1644039969672418	0.29996553207463134	0.24077713883448124	0.948672606705538	0.4840329227942594
ZNF259	4.925989927110258	5.487759658601387	5.218924500396592	5.298280731632523	4.579705129859232	5.143217887738145
ZNF26	0.0	0.0	0.0	0.0	0.0	0.0
ZNF260	1.2667505665518646	1.079374697461752	1.5169883855908233	1.543837338582146	1.8388348141859785	1.5737526026181978
ZNF263	2.863238732210123	3.2914621104064614	3.60709354436642	3.808055489524849	3.6500177482004488	3.824879843471529
ZNF264	1.7419673934375965	0.9822477880431831	1.4381810516906868	1.2950353033396809	1.3627952825326366	1.3476883310939534
ZNF266	2.7266503239877617	3.5718588037530057	2.712333848646451	2.6532090955349177	3.5003304237097086	3.1038769372257318
ZNF267	1.4302852729777809	1.39459645389312	1.7446433488238486	2.1390732397630603	2.262162514169454	1.9043993160022323
ZNF268	1.2639658456359635	1.102342349812824	1.650433712129989	1.6468400577520257	1.6595684061754867	2.0686329802633874
ZNF271	2.419277295052517	2.244250793810964	2.284836867585565	2.3781842053052404	2.3777095948486155	2.4800505116692557
ZNF273	0.14589914045139726	0.3062704070037916	1.892418227987691	0.21590593128341246	0.42849832978930175	0.5102105097914438
ZNF274	2.391784214088548	2.6680010894267014	3.4105188523643863	3.7528449105609663	3.0780922979907697	3.111363561527189
ZNF275	0.933338464564385	1.2560021902337488	1.9114384889155012	1.9315582575956638	1.85829536889562	1.8756778521697945
ZNF276	2.3243325054941217	2.9583453004226437	3.2546409026516945	3.3424836329675887	3.554687074379261	3.460637732003456
ZNF277	2.360170405761556	3.028371121639731	2.8308738951212007	3.3487663895684316	3.570159301636119	3.119968652846692
ZNF28	0.6860638987968647	1.0484454589226904	1.5790304631658896	1.448298381242063	5.800291640171154	1.4300229409394385
ZNF280A	0.0	0.022708550673193034	0.1067546024097451	0.034201626450360706	0.015797695246097178	0.05641760889611273
ZNF280B	0.11888460930909078	0.28667537168975116	1.992471161467887	0.2815807528235663	0.4650665213125918	0.8921018750236674
ZNF280C	0.3485701040853869	0.7181893144920922	0.7866072343342043	0.7853346021069152	0.849579796439155	0.8749487998406821
ZNF280D	2.178631789384948	2.0975534921806602	3.2328080883350956	3.4708101508521563	2.6431358165902026	3.6929739080483674
ZNF281	0.9137231525505929	0.9880745817787095	1.8943210997690552	1.9662274125176937	2.0155903396393473	1.5806182635173496
ZNF282	2.4931707970469796	2.9973249288864086	3.2523778108027908	2.9388277594422187	4.857259467210112	3.296110825256255
ZNF283	0.6232844235230802	0.5316135207944338	1.5197532361231287	0.8489591837554423	0.9436325711653069	0.7961350539869181
ZNF284	0.31243516036193103	0.5010854663633113	0.9660952269526283	0.947607812019004	1.0696677999739388	1.0588913807396565
ZNF285	0.6437758582783984	0.8554978218430485	1.1267614568814783	1.2975670847723912	1.094965679535759	1.2167652556452848
ZNF286A	1.7104901768124732	0.8158606608202453	1.0910430680392675	1.6538717347260725	1.9298364362169205	1.2235461159528183
ZNF286B	0.48565867024349385	0.7023100136983867	0.732001695351258	0.8431252051278059	1.303839185273712	0.8131585307515539
ZNF287	0.8129869132611812	0.818072571694187	1.4245405429840372	1.007547160318185	1.152300258016573	1.1997131715469151
ZNF292	1.0232624504134242	1.040275252900338	1.7505507681407264	1.4580984772721537	2.032753259398348	1.636450616678977
ZNF295	1.0947292723615443	1.0260138861603376	1.6381294580859953	2.5961408453439114	2.6856172714702233	2.1271148728178666
ZNF295-AS1	0.1252097625448102	0.2363407638665304	0.12093805716782531	0.0	0.0	0.15016320589788704
ZNF296	0.9073437230432063	1.591818222985937	1.2035958462423881	1.1513068250995713	1.0490730966543056	0.0
ZNF3	3.5961480031256094	4.113392126812576	4.423752951032908	4.120816394817056	4.318880792315104	0.0
ZNF30	0.7318861668600853	0.6621161546350017	1.4936165944068	0.851613534136347	1.0552720220257177	1.0503623840177616
ZNF300	0.8218399905336863	1.0208897364021288	2.2239507205905182	1.5306051597451775	1.7197617171156219	1.6213837775640396
ZNF300P1	1.3578503653239604	0.5425037204332475	2.2239507205905182	1.1196483388553538	0.581550824256638	1.9717145980118538
ZNF302	2.4653972710413234	2.5924307246626177	3.5416511233485197	3.4494002591686472	3.0601165760174203	3.666733872098964
ZNF304	0.7630222705033828	0.7291281107920068	1.9136572920804629	1.6205019575386428	1.732043387572512	1.5216437788094976
ZNF311	0.0	0.0	0.0	0.0	0.0	0.0
ZNF317	2.996385130666045	2.8819132034255763	2.9690344176157164	2.8023648822671645	2.7749430466866274	2.670511795364884
ZNF318	1.0692759622207182	0.9400359151369084	1.6293519568153751	1.266828509394731	2.0840608622018184	1.7913890124665808
ZNF319	1.0169883069709957	1.5016888085246212	2.176383415626464	1.8882776154657381	2.0146266655297285	2.035331822388215
ZNF32	5.34106064617679	4.954754664921699	4.770014988433124	4.641875453082331	4.3663781722409505	5.130560266996764
ZNF32-AS3	0.0	0.0	0.0	0.0	0.0	0.012943346559555301
ZNF320	1.8169600793038445	1.7334150843893732	2.3220838975385867	2.113610494587144	5.800291640171154	3.707425397891022
ZNF321P	2.292069058528724	2.590623575272638	3.0356854868634517	4.882501218132105	5.800291640171154	2.547091949006587
ZNF322	1.6310390743367176	1.6920789809046648	2.337011693575841	2.0311481383006367	2.401332832252633	2.5636096647815103
ZNF323	0.8333426962755198	0.7475094273709368	1.376590450481412	1.3716424946829924	1.142942710191267	1.6303495519861677
ZNF324	1.6281249947431387	1.5266597948245293	3.5127957601162807	1.9213830095184843	3.082688966083295	3.6996071538931776
ZNF324B	0.7922914877603054	1.0030120861007628	1.518016380493961	1.1272766886020065	1.1930525817342463	1.577774429177281
ZNF326	2.9977151267145934	3.4187863365475177	3.57621978120958	3.897434062920354	3.9701910401894667	3.6649378774417523
ZNF329	1.8096325813448269	1.811397044271665	2.364222221093532	2.089860812887431	2.3931305987661182	2.3127116364186064
ZNF330	3.6711688015977493	4.546023951319547	4.95066436847344	4.97509820216654	4.624387533049018	5.383756124897699
ZNF331	1.9720419161268916	2.6347582048270337	2.3765126612884795	4.132198435169245	4.717001865428175	3.16571099248493
ZNF333	0.9501160026459567	0.8797912277506864	1.709012658524156	1.6860970764342944	1.9040986854792048	2.352848902478547
ZNF334	0.6139276325030671	0.6426904830216882	1.2900586702972099	0.8726625199759844	0.8298609227988576	0.9743567661178709
ZNF335	3.183367409787346	3.649764893838089	2.9489988418706314	2.6549372804842952	3.133811734733736	2.8866691476867947
ZNF337	2.8684200870200267	2.963176306184194	3.6081232081759436	3.4927120456256167	3.626123695201612	3.9718653942340265
ZNF33A	2.019680567378956	1.8610978270003893	2.5361424440500375	2.5748111733950765	2.911390549642079	2.4453479726758376
ZNF33B	1.1042762666652517	1.661640162407902	1.6878893279074139	1.5845440584822408	2.1366376469363733	2.0460789025244974
ZNF34	1.250058090854322	1.7461321494813387	2.120763321875408	1.4397826894759815	1.5098934231584924	1.9981918918970656
ZNF341	1.4665070535856934	1.7631948352238376	1.986840494046023	1.7375353461887393	1.6081847280317942	0.0
ZNF343	1.602941402952254	6.722274745403331	6.516117607501623	6.112424910335122	6.347203225362693	6.774602593648099
ZNF345	0.42965880926511485	0.5657901721460422	1.2115293521360173	1.2062618720369438	1.6476322589353876	1.3645724322958561
ZNF346	1.9162779018958598	1.7521191479695446	2.1458241624859897	2.476249466868646	2.622658648998181	2.2345411734659266
ZNF347	0.7040485967935259	0.6488372284812747	1.1568884341620527	1.1195421050406364	1.0298910168887876	0.9538351260329699
ZNF35	1.4904058284170527	1.067783254462383	2.641929771920127	1.5675211104775946	2.1851592928735135	1.5704094968868514
ZNF350	1.8104019715399104	2.2879154967120936	2.5920981876581823	2.558551736173497	2.713051296434887	2.5254725749023206
ZNF354A	1.319779765913075	1.4192152600679542	2.3026495240732165	2.2596491206491556	2.176329156232716	2.2559417829514747
ZNF354B	0.777467269748194	0.8766092760931032	1.652532385084238	1.4445822622897502	2.0189937349536193	1.8248574461013383
ZNF354C	0.21141472090931407	0.3038391852737119	0.6014531154353709	0.0	0.7637090067029725	0.6149312366517967
ZNF358	5.077930850040189	5.362312074390151	4.475817720798546	4.354762444876537	4.3759707987713865	4.683483121757987
ZNF362	2.2350867409806994	3.08256464801176	3.238944263700514	2.790557285478714	3.3597713433158796	3.0832695428914283
ZNF365	0.13185811270704642	0.029256107493500577	0.047078356048904244	0.606199626499853	0.16328488842014133	0.22524777880920824
ZNF366	0.19371624192971673	0.1635579846124212	0.4187188841392827	0.2942613719890292	1.021039034037421	0.8275239531485086
ZNF367	0.3461683314606479	0.28690952839505923	0.5381557118460084	0.4213078720074092	0.4607058735309606	0.6189696864715567
ZNF37A	1.500404364987417	1.0500837167950512	2.0148230217289975	2.2310913563213095	1.7058717684883604	1.7399992753967979
ZNF37BP	0.8877669993879559	0.8347039355758891	1.4552180481390031	1.4828534447588413	1.5229295406822947	1.559966515146292
ZNF382	0.0	0.3599169295889089	0.8749228397292212	0.8487517194675258	1.7670911685038486	0.6729756110310725
ZNF383	1.027054942453954	0.9805445038751321	1.3639055569871044	1.269673536957386	1.2909551425075951	1.3015817938730967
ZNF384	2.807816510620457	3.539977657158227	4.280985998608804	3.759581973233555	4.315435808038142	4.178220646657281
ZNF385A	4.100372194107113	4.218416961413867	3.7493733633390147	3.376572392649732	3.426912815362393	3.4278260463483785
ZNF385B	0.0	0.10640433760262787	0.08440108115000007	0.05448926892331665	0.21760918011249802	0.06181600505394981
ZNF385C	0.0	0.0	0.0	0.0	0.0	0.0
ZNF385D	0.6799056669568895	1.011946410608686	1.060752989958588	1.008278910180569	2.089430353426515	1.0053784280042968
ZNF391	0.2248947685179756	0.36537227597848493	0.5685341628607391	0.26555331516117425	0.0	0.47507139005436877
ZNF394	3.6749125529080064	3.2976067003265257	3.481441033810774	3.6346048843010945	3.851639117606268	3.8327887688549778
ZNF395	2.1092000652816507	3.63353583392185	3.6574227843724314	3.393461507084406	4.036125247109032	3.225588055738019
ZNF396	0.8263406225433237	0.6666375362321365	1.4667889329341817	0.4877518137399007	0.9933620610018783	0.7075424600509409
ZNF397	2.225802422927918	2.4149229808149615	2.998177446781924	2.819345277934201	2.534103946094764	2.868510960719037
ZNF398	1.5512649853087133	1.4566221873148708	1.9335386476633112	1.5186660582461886	1.816767618684079	1.6903098113545962
ZNF404	1.1719689738042371	1.2590374178341748	1.2634791682407198	1.2800833083027092	1.0067935005144653	1.3587563281071193
ZNF407	1.239862366766456	1.7162402783281896	1.3360776820257587	1.1056378534943552	1.499384150788373	1.1859870290968149
ZNF408	2.7102962010083638	2.2071119612077132	2.3593553015643107	2.3157488017064507	2.2951117329975754	2.203179225932153
ZNF41	1.0813123550761898	0.8124004678807523	1.6285263215068764	1.424610410924512	1.5656020498157248	1.6760145985000263
ZNF410	4.004591276976311	4.684016393992845	4.285010048451203	5.392849747728025	4.900746075310617	4.653329493791436
ZNF414	3.6646990008718068	4.023202115338696	3.2430490397199523	3.9674453127805855	3.0509421876412604	3.3119825778540286
ZNF415	2.256295129676548	1.804540985251126	2.459707015948924	2.563018980515894	1.7981998586448074	1.9683377866582048
ZNF416	1.1069713648803348	1.058489677877915	1.752067752705545	1.4293106562892974	1.0902843680772842	1.4130199228490798
ZNF417	2.561538767066968	1.9898111393963926	2.3226752174305054	3.379367276039727	3.23882812252044	1.7479759593161759
ZNF418	1.2917508845602703	1.4989962801491856	1.1500201897353228	0.7935063959313695	1.4194741710322276	1.7479759593161759
ZNF419	1.7699536512017453	1.6748538137368862	2.5769622560239918	2.051789709319722	2.2191654220533774	2.3354546715530917
ZNF420	0.5391568254618774	0.4154147147132676	1.119137016843661	0.9456930938186741	1.269817136926737	1.2031572952143272
ZNF423	0.4847073612752363	0.6355983907170828	1.5781175316239378	0.8426216828609453	0.9127839737406634	0.9755612228558808
ZNF425	1.1457035375820708	1.0878904945075816	1.1685265126475575	0.7031520969148838	0.6584491507531502	1.0334829106830279
ZNF426	0.7351174727397644	0.403665840325489	1.1283857938910125	1.0305550264867855	1.1884452366268825	1.0196734516208992
ZNF428	6.236636115393262	5.355231270669805	4.64805121274044	6.90902900765537	5.017169194812987	6.419196716484066
