	GSM3119483	GSM3119484	GSM3119485	GSM3119486	GSM3119487	GSM3119488	GSM5393469	GSM5393470	GSM5393471	GSM5393472	GSM5393473	GSM5393474
ABCC13	0.0144317109379859	0.0	0.0013637407971907	0.0560524078621806	0.0	0.0	0.0	0.0	0.962773549420808	2.2435026002505	1.10755695246591	1.68327177306147
ABCC2	0.0156058959116134	0.0801638565416919	0.236384852307783	0.0737222226509648	0.1720419650185587	0.1472168124968351	3.91913988698411	4.40146426283356	4.17655890948193	3.60956120558842	4.28369003870105	4.46007200824533
ABCC3	5.216346212691023	4.294907421587995	4.491372117815172	4.482699876571845	4.642822850145699	4.926469167101476	10.9115132756331	11.366935861839	10.6702804581999	11.3704524688455	10.9320481250907	10.8652232367736
ABCC4	1.0343072897534606	1.500909104194386	1.3706441688940252	1.9219618209304408	1.3170261549104716	1.6854872033828772	7.75317722657349	7.70969475952949	7.2469730816377	7.25063825191112	6.84956950047826	7.53655650892405
ABCC5	3.668595707317278	3.4934936295830457	3.63039382176603	3.4780787398154525	3.842828019546341	4.426881961931184	10.4095012989814	10.4438160165382	10.7439846785918	10.3065002193288	10.2144878854594	10.2482231292167
ABCC6	0.195162367068246	0.3027951421824109	0.2424927563315377	0.4096874558723693	0.0638291339808642	0.5197341169237024	4.1661916707944	5.02296280837932	4.62797637545627	3.71591795684791	5.45047770014362	5.22845889621214
ABCC6P1	0.0	0.0175288714595074	0.0070782866425661	0.0	0.0	0.0	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
ABCC6P2	0.0	0.2458169020344228	0.3898630294162278	0.0345535256591319	0.0940283338338873	0.0914887536807422	0.0	0.0	0.962773549420808	0.0	0.0	0.0
ABCC8	1.06192823408263	1.8256431822764616	2.0514765149539502	0.237640806832781	0.6924334473739984	2.1452111529735967	5.20126849952308	6.89694113182801	3.73743724184233	5.92522224880695	1.10755695246591	3.94252427921394
ABCC9	1.3577546714417112	1.420239844026277	1.7752444334114916	1.20006486151431	1.3927899997456796	1.7380717171186215	7.1138626407004	7.36364978215879	6.95857510194283	6.47221411545456	5.84763163440447	7.51054635605007
ABCD1	0.0	3.790438428185201	0.0	2.998063686445658	0.0	0.0	9.30388627163935	9.40628630745408	9.83453461628418	9.47317030769419	9.91132024129721	8.8416957290275
ABCD2	0.0147300593251028	0.0592571100938902	0.0274260000783241	0.0572228889933969	0.0808862936337743	0.1529284297671248	3.09337092619119	2.17040248629421	2.52237382456651	2.72316103421608	4.84374807575264	1.68327177306147
ABCD3	2.434185177182422	2.2157904050233137	3.692103537434999	2.9813284397379234	3.3732584291992294	3.062273711998448	9.21293397041867	8.60284720212964	8.77959667329213	8.94039662999596	8.9041500115664	9.09022466402692
ABCD4	4.972678870227837	4.904031227718265	4.138224690993589	5.097598156135525	4.240932494753818	4.469514838209395	9.6669045392525	9.73595762956656	9.41451669953077	9.71838030172691	9.46942840956867	9.52855846791395
ABCE1	2.360428894348419	2.9741511520123125	4.110630508096435	3.430539528918564	3.149841399592884	3.351215586924911	9.19681589319813	9.09600978083787	9.42451388235072	9.23683191734077	9.32883484113184	9.14197017107746
ABCF1	0.0	0.0	0.0	0.0	0.0	0.0	10.0972965540894	10.0900637978585	10.3706659520032	10.2266684982121	10.3960716920293	10.1236344638274
ABCF2	2.9448228463997825	3.497803945864427	4.292303225092377	4.731020277356326	3.960724836628826	4.202488248125976	7.23606918747907	7.85314073398858	8.07965085378882	7.58827983386393	7.82137136485633	7.71418986270041
ABCF3	3.747817028911667	5.258914594010164	4.678483239975824	4.323636676376101	4.5244398510974655	4.5355553333993095	9.26907165360713	9.80252359539273	9.55946949283425	9.39927655704082	9.47177667669732	9.47352106907702
ABCG1	2.6911164822135287	3.091862286836332	2.9111105524646943	3.139741243588916	4.447314700253176	3.2839499149548685	8.69842137265205	8.45593935180353	9.1219096520152	8.8556856980857	8.63754044923918	8.49336554628086
ABCG2	1.241333778890602	1.133629280625504	1.5379818366043472	1.5539256734700506	1.6184219179181096	1.2021167695488375	7.79660495601142	7.69148191900887	7.78287580558686	8.03607328677205	7.06396139354231	7.70657283353146
ABCG4	0.1116993392395131	0.1938461624673414	0.1300201694124297	0.0856668074532631	0.1552971864881333	0.1005254651639895	2.25321483283842	2.17040248629421	1.94379380210906	2.72316103421608	1.72666074592923	1.68327177306147
ABCG5	0.0	0.0	0.0	0.0896470227775994	0.0	1.14336076338833	3.09337092619119	3.15029184304949	3.39101608485939	3.36997364725383	1.72666074592923	1.07435283090471
ABCG8	0.0153576891338984	0.0875849050597372	0.0287820047329417	0.0	0.0	0.0445412842336636	0.0	2.64437186658867	1.53511066935104	0.951485877153058	1.72666074592923	1.07435283090471
ABHD1	0.0	0.0	0.0	0.0	0.0	0.0	2.92467386431012	2.17040248629421	2.26189579936271	3.23339272576204	1.72666074592923	2.4391201604074
ABHD10	3.295830267741248	2.8453334786736018	3.328409967648124	2.8286945357568345	2.942542655211747	3.0253637302562923	8.0585574941332	8.30838197508145	8.25571840350366	8.1352424895608	8.50624250652796	8.57929009674368
ABHD11	5.18354209327481	4.472552756262236	4.056635547682403	3.8952250549986616	4.067853797311811	4.093534823988304	8.43346349199334	8.85820484267858	8.93033624419199	8.9862799480123	8.62493549325234	8.85553781187945
ABHD11-AS1	4.088540216928882	0.5514579395243191	1.1451557084186854	1.1585115361737308	2.0847888329103226	0.0	1.9356785405249	5.59305819708945	4.32056165924876	4.29845799495487	4.28369003870105	3.12770602381717
ABHD12	4.59928208298297	5.284547446322703	4.27330700456454	4.58820491820984	4.4445014283107565	4.441576433742716	9.55755210572742	9.88363829852787	10.2566576588636	10.240098687802	10.2353693158649	10.1250637177942
ABHD12B	0.220671703095773	0.0345707098914525	0.305992693680149	0.4179945163353928	0.0	0.2840995061280448	4.50225300128573	3.52412246562331	4.01657234982718	4.29845799495487	5.5953539474857	2.7068368987323
ABHD13	1.3685672236622075	1.126318739086086	1.7790369418117034	1.7601953929701075	1.8267782833176844	1.9242405367988675	8.08881840195332	7.62905631850488	7.90214824621912	7.60913132183096	8.07100445339069	8.09286917971471
ABHD14A	5.164758125367299	5.389962534989484	4.616510616448522	4.735348870185885	4.144568517664712	4.588588722156938	7.22702754714825	8.00342650289361	7.2559588594196	7.10165063701186	8.02056997049589	8.37822189756007
ABHD14A-ACY1	5.164758125367299	5.389962534989484	4.616510616448522	4.735348870185885	4.144568517664712	4.588588722156938	2.25321483283842	2.42676444430612	2.52237382456651	1.92660299877737	2.49036932429533	1.07435283090471
ABHD14B	5.895341402936806	5.344121886203519	6.0903093539491575	5.637361004518677	4.960553411261476	5.495279432617278	9.98244579579533	10.7882100582984	10.1169200356466	10.143350927274	10.4660567274946	10.6023435070171
ABHD15	2.221468800920209	2.631837669676877	3.3856919412203537	2.899169828746163	3.1285309707505955	3.0173981680757214	8.36092297857654	8.52270327946139	8.3842126487709	8.25474265505373	8.07100445339069	8.32449391407071
ABHD16A	0.0	0.0	0.0	0.0	0.0	0.0	5.77310022614585	6.11434718328755	5.59850412501308	5.5471815999242	5.75811672168474	4.7242615316799
ABHD2	2.2457451161435427	2.297816497903301	3.1747691241222635	2.923122551708994	3.648200809619677	3.416123620040482	10.2557278768146	10.2206893364915	9.96902848605687	9.83064660679165	8.88313267961841	10.6743979639931
ABHD3	2.210388864445403	2.348787630984662	3.0148176669144013	2.621268890068046	2.998791236662925	2.940642244552718	7.67554617043393	7.66060673789276	7.98554699247172	8.29819134109709	8.29969713060441	7.70657283353146
ABHD4	3.0904402050921025	3.997409842027356	4.510088444753404	4.43156279045411	4.519497873276568	4.412009171992325	9.39348958716685	10.083095041878	9.60589376958979	9.59489375857883	8.81077767227416	10.0321356646407
ABHD5	3.3262957282600616	2.314264377399513	3.656027218175847	5.156267163051804	3.802978987311316	4.082574866339516	9.99714600452759	10.1016041053236	9.63201279745158	9.27212514723447	10.4071564595798	11.1928011495378
ABHD6	1.0500628145833009	1.5159697467950284	1.9094927928450904	1.8160753672162948	1.453886272046763	1.937193711170317	7.15257899355265	6.71657003203452	7.14424922917409	7.2769382057584	6.94730698272096	7.09814371287049
ABHD8	2.5639585918408367	3.517363890210454	2.17972759751292	2.179182982975004	2.3334523583428237	2.403098625298383	7.75317722657349	7.16677268943631	7.77664529664718	7.64322775794929	8.5864460559028	7.14398220874641
ABI1	3.30955456875698	3.9076021496597857	4.205572369438266	4.356263560214701	4.637981130906372	4.562315702108172	10.119453254981	10.0749220522393	9.99609536614203	10.0229086408887	10.3534100184569	10.8129744971757
ABI2	1.924206325617036	2.193983007856905	2.5871177191826	2.714768640213796	2.7445550913069976	2.7188284741187245	9.63136678666164	9.49646805689244	9.46769666114654	9.52712157915218	9.08988182921595	9.71473479616934
ABI3	4.588024974955364	4.082327903156667	3.476938955368419	4.090142067404529	3.816353946207098	4.391870805190768	8.29755550270621	9.50344483817297	8.77335195606168	8.50887568008853	7.08865173807014	8.98080912673961
ABI3BP	5.34958112780572	4.892536745325768	4.921807620845563	8.077761053933951	4.744634738572076	5.365115091708161	12.8055698356485	13.0413102136626	12.5838999986453	12.9300650562787	14.8127151566647	14.6957417079182
ABL1	3.023402630992101	3.798019399513771	4.936590829823938	4.988512007425625	5.700725454437781	5.163933407486935	11.1972874897725	11.5355244413582	11.2076804599946	11.1855701263438	10.6933430143217	11.596222609598
ABL2	0.9882091324683968	1.2781037275514422	1.1913415552729976	1.9094659108177805	1.5748039089659556	1.422459076967523	9.10108942004919	8.5465420070195	9.14627787039466	9.16589213434398	9.53377679164353	9.30721124643317
ABLIM1	3.5625965662006465	6.16211938154918	3.9803543946493662	4.408657521209807	4.680881296166658	4.39474048848377	10.9255537923498	11.1367235864499	10.5067535295157	10.6394354880835	10.394834777378	11.3004510140669
ABLIM2	2.2727070376529444	3.0422363331860915	0.72585543348978	2.3035265192599588	1.61201744317511	2.455628387421988	9.29526106247966	8.95298989308217	7.83777168322399	9.21205708380833	10.3303031115084	9.64272173073885
ABLIM3	4.888602016141823	4.76199261630401	3.8793626933852448	5.183053720436522	4.709224455533851	4.684981396175618	10.5798634057417	10.5984332726882	10.8882184275673	10.5379722075522	11.8997697066763	11.5858803107746
ABO	3.1741427206592534	3.206294697275845	2.3814855017944514	1.5508563491021683	3.976262808540857	2.2616030234070985	7.63510579335983	7.06669849030451	5.7332982562791	7.01054805574245	2.49036932429533	7.71418986270041
ABR	3.342136553620859	4.110020738043644	4.017432020960813	4.351395116012711	4.766436149104509	4.7071216545970005	10.4034944898511	10.3540359545509	10.4763208864677	10.2850641765759	10.0163971319418	10.3396998833376
ABRA	0.0	0.0	0.094962707800282	0.0260427909222022	0.0	0.0173485632556493	0.0	0.0	0.0	0.951485877153058	1.10755695246591	0.0
ABT1	2.621381433012713	3.5245652210772	4.059926289076135	3.075625042836539	3.0687275544077486	4.211370485772226	8.38551065470495	8.56333168398333	8.80430869886146	8.65640740259789	8.45018414587	8.29432188631985
ABTB1	5.263443862722107	4.92049815979615	4.36600741007519	4.004627229304884	4.112875246952812	4.7161129421241474	9.46637227610555	9.56642917734529	9.44822820737924	9.54706939255921	9.45525796861763	9.05466692630159
ABTB2	2.665711111241655	2.4677542133697767	3.998448268625916	5.308779508252663	5.023290842516683	5.354007773668718	10.0621396437512	10.5385598276374	10.010768500281	10.2456579097084	9.80172296944671	11.3665901150919
ACAA1	6.094343761152837	5.883926232600484	5.535573995253095	5.421166061647033	5.455133203823587	5.66361218203141	9.29958011281902	9.88363829852787	9.53383892694915	9.45792514513642	9.68108229433762	9.80488608010189
ACAA2	4.100750632393286	5.080359202649756	5.398288797259617	5.052802775308314	4.944464929859955	5.115957111138337	9.59844142560468	9.62837495668315	9.53568485931655	9.58264626486869	9.39714193904229	9.20549825623754
ACACA	1.688426569468671	2.6110330623396663	2.962304697238201	2.649647646322792	2.638803690988908	3.404813223316401	9.10356164419026	9.40814630800943	9.13901052505123	8.90148295133623	8.6624247039774	9.19736891498504
ACACB	2.919317197474661	2.446274759798613	1.484473302908547	2.589650846928503	2.0548033378164674	2.8054059679121583	8.5612650943204	8.67568729893093	8.88181888983411	8.06151194822994	9.05585194061491	9.41630048593733
ACAD10	4.487177608389148	2.8841231307597157	3.519667700893718	2.6870181237278694	3.0077337200416303	3.0974995565053125	8.97714613170761	9.00307612228175	9.27782626924296	8.83812984869686	8.94190414269004	8.67996413042655
ACAD11	4.073948733659099	3.2874220570143526	3.7171444811386616	3.830072744344925	4.208883973617272	3.7367239225062905	2.51331392522965	0.907177105483059	2.52237382456651	3.23339272576204	3.18326912977685	0.0
ACAD8	2.6462433167663617	3.145454105455009	3.699651569450868	3.5103163586623904	3.8226791684204633	3.778786800356923	8.6417150771889	8.92208167481582	8.86429796658283	8.7088663770673	8.80706288768151	8.83821435685719
ACAD9	3.743730376044629	3.808549802994856	4.051041409954214	3.7288347789848233	4.157253953071429	3.8391937080963783	9.18519172449201	9.70300230336665	9.26675502398946	9.10358069066643	9.38223962423187	9.25855382216469
ACADL	0.1573011726535436	0.2493858723043466	0.5468258260888704	0.5437641057332052	0.8863277268876263	0.5323169593327652	2.73360603162449	3.40994705039772	0.0	4.49049682114516	0.0	3.59189150147646
ACADM	2.026977066281044	2.5134477925569487	3.236838517579385	2.9218209474294587	3.033870497978703	3.2057740947753	8.38551065470495	8.01811591263551	7.85561573436513	8.30672623474242	8.15523261285241	8.37341938249982
ACADS	3.870709938628456	4.075524074231893	4.257500990807755	3.715124606757768	4.557600018829535	4.15562781584529	7.95284216561695	8.38970557125556	7.93048689406791	7.95694990064137	8.33107654361889	7.99621227410255
ACADSB	1.4310559319884646	2.487141584306352	3.5138823171921656	1.926925483351378	2.920619156211473	2.257261106267614	9.1711179519175	8.40095786010895	8.00166343558424	8.22353075786791	7.87203148560287	8.48893199702138
ACADVL	7.155526627345099	8.082830301014562	7.490008473906407	7.488402535029733	7.5960108061267055	7.249966725746948	12.7581063346342	12.4072173987622	12.4946666392828	12.7066385120601	12.9207914605712	11.7679839747411
ACAN	1.2877086862454172	0.9923638394528088	1.1945787961559058	0.5370733703591727	0.9904197844559576	0.4803778443599619	4.61744548718122	3.15029184304949	7.09502375121282	5.57571074066715	6.39482142789443	3.29956967394287
ACAP1	4.970973260578377	4.061931689271336	4.049735307055895	4.79852234719568	4.6921146993560665	4.874393702340625	9.61239643030874	10.5007084059588	9.73842826933661	9.81876114451438	8.95203153566844	9.55212528708204
ACAP2	1.6065748836455525	1.967777289039158	2.336000534773871	2.651963243827027	2.8380320203926943	2.864289172930226	9.46252540366786	9.02020342586983	9.19614936927331	9.31082459155656	9.16726210984854	9.41863341806438
ACAP3	4.39880182603374	4.366769817446083	4.182684353138365	3.797728958113447	4.436175167921034	4.480601194655618	10.6576293881115	10.7066777800043	10.8486710734909	10.393207457427	10.4034709921276	9.76876735298909
ACAT1	4.496935244925406	4.260048244955398	5.229941631892586	5.5679621579113805	5.1386752375263685	5.529055678046673	9.14735220295199	9.48241245334867	9.22389197296305	9.28081518063743	9.09902507163197	9.96827569368883
ACAT2	0.0	0.0	0.0	0.0	0.0	0.0	5.30802084589067	6.11434718328755	6.65321192322536	6.34540082228115	5.90436432184087	6.41005392253934
ACBD3	2.856035528052804	3.3694427526227506	3.757556688939453	3.811316888210026	4.208501652894635	3.728203521667434	10.1182312137342	9.44666240686276	10.0641810381038	10.033231430248	10.3935968013306	10.1463343343452
ACBD4	3.245780097002675	3.078700341844512	2.956249990338826	2.877292723707328	2.966771904103773	3.659376595475911	7.54339092776911	7.90147812006304	7.26488901584238	7.79653040470238	7.64948016823405	7.61188642890261
ACBD5	2.0949217782752934	1.9549518985360304	3.0469903816450685	2.462212027555901	3.283893629111377	2.6025067650386102	8.63147254217836	8.316327611851	7.98554699247172	8.21448762592267	8.56020385364061	8.80649808764942
ACBD6	3.85503289720208	4.369431584945104	4.178674809177736	4.085908985981152	4.165928013442693	4.484125238426984	8.76864531620182	8.85820484267858	8.88761222911809	8.68614992004101	8.73850724871844	8.81714783800098
ACBD7	0.1134746103724855	0.2227489290584849	0.1851878434090311	0.0313373179162479	0.0961289138545831	0.2089566811124835	4.0884486896627	4.14013040938667	4.17655890948193	3.08251645664785	1.10755695246591	3.29956967394287
ACCS	4.845986754330953	5.084757374481128	6.035727269849605	6.102137390755677	3.1466763997367613	5.7650679165643846	10.0570465530485	10.0608025836637	8.43652584883417	9.48637894129586	10.3251175935316	9.27151835750789
ACCSL	0.0	0.0	0.0	0.0207196604620832	0.0	0.0810292373621795	0.0	0.0	0.0	0.0	1.10755695246591	0.0
ACD	3.552168005353334	4.428041865246422	2.8776873261645317	2.737515877364458	3.0349358264478403	3.0557960736583825	7.59349905364511	7.8908755701614	7.9472266815442	7.64995140121623	7.61590143573313	7.42029455333055
ACE	4.325487158002637	5.013765953111734	4.242884463142263	4.737032317268888	4.091911357491912	4.774328486386382	10.5448178062215	10.3365619704217	11.2571871163995	10.3901988556747	9.99533234528749	10.7761508243108
ACE2	1.3171303787285944	2.947002158599981	3.252900028700081	1.289698745149921	1.8547856206697748	1.331802653874684	3.24439091492229	4.94310842594233	6.01316233554485	3.36997364725383	5.24617024845781	3.71847667276106
ACER1	0.6728597823537186	0.7353965317167382	0.3633000586651126	0.6199172201110947	0.4288456071140932	0.461659517131106	2.73360603162449	3.72848801317765	1.53511066935104	3.49473524316921	3.77640397382505	3.59189150147646
ACER2	0.2725380467152083	1.3944318253222807	0.4855195688704905	1.7423253368033624	1.949822509578355	0.8909166837116586	7.95284216561695	4.85857371127099	7.59736595949236	6.5170354519824	8.20689292271461	7.24208517193781
ACER3	1.7974446838409213	1.7018063016855631	1.729026278317796	2.190036402104489	1.916449892228659	1.945109490373748	9.59493148054378	9.36666190064477	9.42251998016041	9.85993880736311	9.81473092495456	9.50679480895967
ACHE	0.9924305540767652	0.8552769415103422	1.4820841491974468	1.2908077346909643	1.5893704068840842	1.1273163141907978	4.44101336697708	4.40146426283356	6.17350721162468	4.8115757353546	4.44536122826969	4.66260995315661
ACIN1	5.548997563703093	6.795689035160117	6.488977666602854	6.5389028263756535	6.414639576164709	6.597574376960425	11.9121967933324	12.140324960725	12.0451403176355	11.8645663541134	11.9222658619562	11.8860660456698
ACLY	3.757065929161296	5.327486177533501	5.644404309754061	4.564628149005577	5.111886823968929	4.9937966188618725	10.8099637274755	10.9867222603668	11.0467766750341	10.7923614022135	10.6019675820305	10.4881402576629
ACMSD	1.0122468468948382	2.735740947794284	3.3885146925168845	0.0	2.4146280764713834	1.8769117612389112	6.08474595986853	4.81437324892208	4.17655890948193	5.88018420511098	1.72666074592923	3.94252427921394
ACO1	2.849775134090334	2.9995130082392167	3.731845773137171	3.676865397874285	3.717484507873916	3.632093685381645	9.49678347259237	9.38755320866995	9.50586271242815	9.58440228538828	9.90264356050526	10.0991179709506
ACO2	3.97193894764755	5.98575770619498	6.394646181746152	5.54363816622901	6.38517043117974	5.42523101217197	9.87512361586774	10.0029009000599	9.57570904343078	9.66128943405758	9.49505148857278	10.2573756209905
ACOT1	1.924890395161223	2.960348600740111	3.171944962729165	3.6221572714835	2.273238364274715	4.106440453380663	5.72252893113484	5.42686436146167	4.88125344263977	4.99174819354096	4.72277737209359	5.75695142141268
ACOT11	1.02967903458316	1.8296588111819223	2.53789489112452	1.7817961283372454	2.4722460023071	2.2257407377920853	6.92550204673052	6.42477302186442	6.51033003554388	6.83285798234689	6.06229128354377	7.41095090358693
ACOT12	0.0	0.0	0.0397045493835572	0.0	0.034226281913286	0.0	0.957439223542008	1.45982229981518	1.53511066935104	0.0	0.0	1.07435283090471
ACOT13	2.395490607614529	2.571239931201488	0.0	2.7859313143927213	0.0	0.0	7.95284216561695	8.04705350656844	8.17748036135488	8.28960565492022	8.76937927870471	8.69543950804501
ACOT2	2.4991953320557108	3.621395500263519	4.909341094843341	3.6221572714835	4.211650826376095	4.106440453380663	8.24029149360239	8.03265726221027	8.13914088813161	7.93509632932485	7.80656418356995	7.86550576836863
ACOT4	1.7789822927595476	2.3582133814547044	4.909341094843341	1.8903961050484748	4.211650826376095	2.5066247903513434	6.70880254941223	6.55135411878126	7.00195018772175	6.58877556029669	6.24910946049763	6.83022082353278
ACOT6	0.0917103941181684	0.0	0.3978281472107326	0.0	0.0	0.110697717386289	0.0	1.85842555506275	0.962773549420808	0.0	1.72666074592923	1.68327177306147
ACOT7	4.017075634967736	4.539971455525856	3.510544236571708	3.702491324709825	3.47253975953651	4.011763972334537	8.67201347230397	8.68185079672445	8.93314002452935	8.6123336709304	9.33142325801383	8.41607712279653
ACOT8	4.4984487457544855	5.3269687115878925	4.36142448547825	4.270207477103421	4.303101243173226	4.58181519728167	8.24477802316748	8.58979525347544	8.2422164006815	8.20538745188373	8.27301595691694	8.19438846327308
ACOT9	5.267011358767853	4.929790997718597	4.540665872694409	5.02697264137228	4.550211157565391	4.995000524317846	10.0274071395306	10.1579602780029	10.0870199361157	10.2389842681891	10.0607490397826	10.0682461369298
ACOX1	1.8615385694761848	2.103403639058384	2.7284016355994067	2.5181977153456288	2.6686978116873235	2.2410744064636314	9.89951436102394	9.38755320866995	9.7888302683961	9.71036148474056	10.1263120105143	9.39276129802037
ACOX2	1.0968825237551147	1.3843151056265233	1.7787300395359982	1.3937017456493008	1.0126973840475826	1.4851485662934802	6.00235649363838	6.11434718328755	5.7332982562791	4.8587718420153	6.03714166710665	6.48320600027411
ACOX3	3.3824417707997654	2.912596217869039	2.951136415782172	0.0	3.1147234898464315	0.0	7.95831601334817	7.91723726219207	7.65963420083226	8.05645997368691	8.47380706922603	7.8791223440553
ACOXL	1.2927699720774013	1.3951779911007074	0.99496994126382	0.9696253686956934	0.8301790491852311	2.688674976045313	4.0884486896627	5.20516838017338	4.83403085695877	5.15189716578436	0.0	4.22438268000409
ACP1	4.467866352730409	5.0185985691824015	5.459916807192095	4.921788582655023	4.876158376943491	5.1631364028766695	9.77010619472497	9.56476255929406	9.72230957078385	9.83802560254237	9.8091704421321	9.87111600122521
ACP2	5.859798143483764	4.991022910444924	4.6709989148744935	4.942627101533857	4.533700385276324	4.691802132918155	9.65515562028566	9.84433801843728	10.0845000622777	10.2829029499374	10.4387088530788	10.270350700876
ACP5	5.161472545589795	5.041023897473311	3.86588912916366	5.019056915839552	3.726842113479568	4.655466323675579	8.88530554563561	9.73743785986482	9.13170638619927	9.79013443141844	10.3444679234345	8.98711043120163
ACP6	2.4646682670034443	3.066893430232764	2.483439176649265	2.0037785153292345	2.328839335833053	2.170094908852777	7.20877247300375	7.23542723650024	7.22883185992959	7.55284333142909	7.52836743480989	7.31402709200006
ACR	0.2392672703969338	0.1962116965247981	0.2026145603974943	0.2284653215894334	4.579294815615646	0.2815629493712834	0.957439223542008	2.64437186658867	0.0	1.92660299877737	0.0	2.11013994903199
ACRBP	0.8818071200151032	0.9365282664567536	1.35268508920325	0.9832807621707136	1.2322186718591503	0.9630094273552704	6.14359021493574	6.03952353474321	5.88000593104215	5.99024800312229	5.72700011462763	5.46353459015279
ACRV1	0.0	0.0	0.0	0.0	0.0673157262791771	0.1713054808107145	1.52793113248798	1.85842555506275	1.53511066935104	1.51990756854094	0.0	1.07435283090471
ACSBG1	1.008078074624654	0.8961594518000856	0.0	0.0	0.6256950515644328	0.0	3.82640007555988	4.06666642830611	3.39101608485939	3.08251645664785	3.64939065030732	2.7068368987323
ACSBG2	0.0	0.5937247361578973	0.5316384712900197	0.0	0.5671413975180494	0.3791917491136281	2.25321483283842	2.17040248629421	2.93420946486533	1.51990756854094	0.0	1.68327177306147
ACSF2	3.4138336993543	3.822393649790565	3.102318831399945	2.8241649922234164	2.476158720161373	3.33221382443186	7.42186847589888	7.29293159740357	7.33440745930152	7.78435932776607	7.80656418356995	6.84417290975229
ACSF3	2.597876759894543	3.647993671348503	2.876053245119074	3.728453880894247	3.024535996304526	2.5913921895981145	8.74666989938088	9.11890500873808	8.54314358222797	8.82630612922314	8.55134929500497	8.77406886364137
ACSL1	3.318908261219315	3.966587353707174	5.063675503162878	5.302523777735645	5.262647381037232	4.290770880383337	11.062735804915	10.3277449649913	10.8729674538459	10.8750315819787	11.0832949995774	10.9990754068044
ACSL3	2.063399395884049	2.29030938475349	2.9124505944502523	2.6528650451411773	3.0710229440538543	3.7883516180882433	9.52656682996285	8.71828884530246	9.00951203660229	9.58088810434982	9.99696367810704	9.61450794138037
ACSL4	5.146031972279522	6.360959423510834	7.295576103103833	5.519107823071703	6.930962002083537	5.553480313323258	12.960889473559	11.9700901891486	11.4417647049576	12.0724823609127	10.6597517690502	12.172933735286
ACSL5	4.790589604628329	5.098840608031166	5.976182600060448	6.152280785513417	6.910696690002308	5.896431708776175	9.88521685268248	10.4919655272745	9.32128071128756	9.85121342561378	8.21812603744762	11.2691202662901
ACSL6	0.0446380803207172	0.0264864913483411	0.0325737156644373	0.0674591947967238	0.0524997822724147	0.0536404825243544	1.9356785405249	1.45982229981518	0.0	2.2435026002505	3.18326912977685	2.11013994903199
ACSM1	0.118378199774039	1.0356168721767718	1.073648881662408	1.1776053072757968	1.321050669538158	1.379975770392432	3.82640007555988	3.0005371593483	2.26189579936271	2.72316103421608	1.10755695246591	3.59189150147646
ACSM2A	0.0	0.0	0.0128869537674758	0.0120788248826553	0.0	0.0	0.0	0.907177105483059	0.0	0.0	1.10755695246591	0.0
ACSM2B	0.0	0.0200492579374024	0.0479942279174393	0.0	0.0	0.078845073174168	0.957439223542008	0.0	0.0	0.0	0.0	0.0
ACSM3	1.5245000300473897	4.277248338720519	5.048907496549145	3.6773165467184663	3.807571310085041	2.6661203025958318	7.56507928784862	7.37890504702865	6.13506058541893	7.28559938284885	2.98710739767197	8.20523974787794
ACSM4	0.0	0.0	0.0	0.0	0.0	0.0	1.9356785405249	2.64437186658867	3.63094587863681	2.91399874908842	3.51010618375878	2.7068368987323
ACSM5	1.231075991715076	0.3852200707624429	1.6807699255009112	1.959005954959544	0.9673789083610232	1.997989647122296	4.77463322614799	6.55135411878126	4.32056165924876	3.60956120558842	5.33139535922051	6.89866988575127
ACSS1	3.7755352224535375	3.184015220485191	5.987455032148627	6.609729849511531	6.131274621780901	6.647501598727883	8.71791483803854	9.51729799150017	8.06438698744923	8.80537854317313	9.56049965852639	9.74107222891787
ACSS2	3.633884524355911	3.0781828376112683	3.6726968825408814	3.263662442580601	3.26133372873682	3.223200104429181	8.84745736226515	8.90900522353302	9.07951500251193	8.84985745314214	8.63754044923918	8.85553781187945
ACSS3	1.4112092827903633	2.172797911174101	2.34094674657713	1.8611375390489509	2.0583753799009834	2.090551990842736	8.32323744191619	8.06130751307257	8.16799058813354	7.69615943841809	7.66598093112043	8.61634719826306
ACTA1	0.2680702303156327	0.2088842856744372	0.24466789892752	0.1964244925972685	0.28438265011866	0.1693978405534543	2.25321483283842	2.17040248629421	3.25421302788724	4.60564748976131	4.72277737209359	1.68327177306147
ACTA2	7.175774077139	7.951197276254203	8.650929667035074	7.995224448526102	7.779949117626655	8.796983786319215	10.954601465224	10.9590756626748	10.9973995180662	10.5983124843552	8.92828940665056	8.25308513362142
ACTB	10.784544878775932	11.013483196598926	10.657693590845016	11.149670918810584	10.808103447924566	11.259707960770086	16.3209861789675	16.5616444488822	17.1692877011494	16.8168952317427	16.7579574675314	16.335250148444
ACTBL2	0.0145976739503267	0.050577478302735	0.0	0.0	0.058132622522719	0.0	2.25321483283842	0.0	1.94379380210906	1.51990756854094	2.49036932429533	0.0
ACTC1	0.5011802648627726	0.4548033817013839	2.0512676809307786	0.3934985750730281	0.213751646311006	0.5153087597418888	1.52793113248798	2.17040248629421	3.73743724184233	2.91399874908842	0.0	1.07435283090471
ACTG1	9.679705283107712	10.088933958129273	9.989479653949854	10.281721429460193	10.064338591882816	10.404449739976632	15.2746737725868	15.3220091281289	15.6206878344267	15.4056080563417	15.0247754406556	15.1383045632844
